my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list1.csv,space,17.1114,space,5.9786,left,10.4603,space,10.6507,left,3.9392,space,3.209,left,17.1831,space,12.6837,matézben,matézban,right,5.8328,0,0,0,37,1,38,matéz,matéz,ban,é,Ez itt egy matéz.,Ott vagyunk a...,matézben,matézban,dzsungel,NA,NA,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,pöröztök,pörzötök,left,10.7944,0,1,1,153,1,46,pörzik / pörözik,"pörzik, pörözni",tek,NA,"János imád pörözni, ezért sokat pörzik.",Ti ritkán...,pörzötök,pöröztök,cselekszik,-zik,1,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,marzok,marzom,left,7.1812,0,2,2,99,1,46,marzik,marzol,NA,NA,Te bizony sokat marzol.,Én is sokat...,marzok,marzom,lakik,-zik,1,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,drűröznek,drűrzenek,left,13.3968,0,3,3,126,1,19,drűrzik / drűrözik,"drűrzik, drűrözni",nek,NA,"János imád drűrözni, ezért sokat drűrzik.",Ők ritkán...,drűrzenek,drűröznek,cselekszik,-zik,1,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,mísozunk,míslunk,left,6.0666,0,4,4,123,1,16,míslik / mísozik,"míslik, mísozni",ünk,NA,"János imád mísozni, ezért sokat míslik.",Mi ritkán...,míslunk,mísozunk,cselekszik,-lik,1,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,kadérnál,kadérnél,left,4.7982,0,5,5,7,1,8,kadér,kadér,nál,é,Ez itt egy kadér.,Nincs is jobb egy jó...,kadérnél,kadérnál,dzsungel,NA,NA,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,tágarozunk,tágarzunk,left,10.6105,0,6,6,155,1,48,tágarzik / tágarozik,"tágarzik, tágarozni",ünk,NA,"János imád tágarozni, ezért sokat tágarzik.",Mi ritkán...,tágarzunk,tágarozunk,cselekszik,-zik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,flehénylek,flehénylem,left,5.745,0,7,7,106,1,53,flehénylik,flehénylesz,NA,NA,Te bizony sokat flehénylesz.,Én is sokat...,flehénylek,flehénylem,lakik,-lik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,jurozunk,jurlunk,left,15.6852,0,8,8,111,1,4,jurlik / jurozik,"jurlik, jurozni",ünk,NA,"János imád jurozni, ezért sokat jurlik.",Mi ritkán...,jurlunk,jurozunk,cselekszik,-lik,1,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,gatágozunk,gatáglunk,left,8.5132,0,9,9,137,1,30,gatáglik / gatágozik,"gatáglik, gatágozni",ünk,NA,"János imád gatágozni, ezért sokat gatáglik.",Mi ritkán...,gatáglunk,gatágozunk,cselekszik,-lik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,drügzöm,drügzök,right,5.9471,0,10,10,72,1,19,drügzik,drügzöl,NA,NA,Te bizony sokat drügzöl.,Én is sokat...,drügzök,drügzöm,lakik,-zik,1,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,flivegzenek,flivegeznek,right,9.1171,0,11,11,138,1,31,flivegzik / flivegezik,"flivegzik, flivegezni",nek,NA,"János imád flivegezni, ezért sokat flivegzik.",Ők ritkán...,flivegzenek,flivegeznek,cselekszik,-zik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,prilegzek,prilegzem,right,3.92,0,12,12,79,1,26,prilegzik,prilegzel,NA,NA,Te bizony sokat prilegzel.,Én is sokat...,prilegzek,prilegzem,lakik,-zik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,vülődzöm,vülődzök,left,5.8964,0,13,13,81,1,28,vülődzik,vülődzöl,NA,NA,Te bizony sokat vülődzöl.,Én is sokat...,vülődzök,vülődzöm,lakik,-zik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,tránélynek,tránélynak,right,11.5427,0,14,14,17,1,18,tránély,tránély,nak,é,Ez itt egy tránély.,Elneveztem a kutyámat...,tránélynek,tránélynak,dzsungel,NA,NA,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,ibáglom,ibáglok,left,3.7146,0,15,15,88,1,35,ibáglik,ibáglasz,NA,NA,Te bizony sokat ibáglasz.,Én is sokat...,ibáglok,ibáglom,lakik,-lik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,zsopédben,zsopédban,right,2.3849,0,16,16,50,1,51,zsopéd,zsopéd,ban,é,Ez itt egy zsopéd.,Ott vagyunk a...,zsopédben,zsopédban,dzsungel,NA,NA,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,küslünk,küsözünk,right,3.2504,0,17,17,141,1,34,küslik / küsözik,"küslik, küsözni",ünk,NA,"János imád küsözni, ezért sokat küslik.",Mi ritkán...,küslünk,küsözünk,cselekszik,-lik,1,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,pivédban,pivédben,left,2.7131,0,18,18,52,1,53,pivéd,pivéd,ban,é,Ez itt egy pivéd.,Ott vagyunk a...,pivédben,pivédban,dzsungel,NA,NA,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,klordénynek,klordénynak,right,3.3883,0,19,19,9,1,10,klordény,klordény,nak,é,Ez itt egy klordény.,Elneveztem a kutyámat...,klordénynek,klordénynak,dzsungel,NA,NA,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,csibagoztok,csibagzotok,left,4.1989,0,20,20,114,1,7,csibagzik / csibagozik,"csibagzik, csibagozni",tek,NA,"János imád csibagozni, ezért sokat csibagzik.",Ti ritkán...,csibagzotok,csibagoztok,cselekszik,-zik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,jutélynál,jutélynél,left,4.401,0,21,21,11,1,12,jutély,jutély,nál,é,Ez itt egy jutély.,Nincs is jobb egy jó...,jutélynél,jutélynál,dzsungel,NA,NA,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,diránylanak,dirányoznak,right,2.9748,0,22,22,122,1,15,diránylik / dirányozik,"diránylik, dirányozni",nek,NA,"János imád dirányozni, ezért sokat diránylik.",Ők ritkán...,diránylanak,dirányoznak,cselekszik,-lik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,gyivádzok,gyivádzom,right,4.9892,0,23,23,87,1,34,gyivádzik,gyivádzol,NA,NA,Te bizony sokat gyivádzol.,Én is sokat...,gyivádzok,gyivádzom,lakik,-zik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,brözlötök,brözöztök,right,4.234,0,24,24,145,1,38,brözlik / brözözik,"brözlik, brözözni",tek,NA,"János imád brözözni, ezért sokat brözlik.",Ti ritkán...,brözlötök,brözöztök,cselekszik,-lik,1,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,klaráglok,klaráglom,right,5.6384,0,25,25,91,1,38,klaráglik,klaráglasz,NA,NA,Te bizony sokat klaráglasz.,Én is sokat...,klaráglok,klaráglom,lakik,-lik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,lörűdzök,lörűdzöm,right,3.7815,0,26,26,77,1,24,lörűdzik,lörűdzöl,NA,NA,Te bizony sokat lörűdzöl.,Én is sokat...,lörűdzök,lörűdzöm,lakik,-zik,2,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
,,,,,,,,,,,,,,,,,flözlöm,flözlök,right,3.358,0,27,27,74,1,21,flözlik,flözlesz,NA,NA,Te bizony sokat flözlesz.,Én is sokat...,flözlök,flözlöm,lakik,-lik,1,PR2061,1996,nő,nem,2022-04-14_23h37.32.793,hesp_baseline,2021.2.3,Win32,59.89458553
