my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list2.csv,space,14.898,space,5.85,right,8.323,space,10.771,left,5.262,space,8.069,left,7.126,space,17.374,jábézban,jábézben,left,15.158,0,0,0,34,1,89,jábéz,jábéz,ban,é,Ez itt egy jábéz.,Ott vagyunk a...,jábézben,jábézban,dzsungel,NA,NA,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
,,,,,,,,,,,,,,,,,driládzom,driládzok,right,8.082,0,1,1,67,1,68,driládzik,driládzol,NA,NA,Te bizony sokat driládzol.,Én is sokat...,driládzok,driládzom,lakik,-zik,2,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
,,,,,,,,,,,,,,,,,ruslok,ruslom,left,5.616,0,2,2,83,1,84,ruslik,ruslasz,NA,NA,Te bizony sokat ruslasz.,Én is sokat...,ruslok,ruslom,lakik,-lik,1,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
,,,,,,,,,,,,,,,,,zarcégnél,zarcégnál,left,7.467,0,3,3,29,1,84,zarcég,zarcég,nál,é,Ez itt egy zarcég.,Nincs is jobb egy jó...,zarcégnél,zarcégnál,dzsungel,NA,NA,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
,,,,,,,,,,,,,,,,,gilárzom,gilárzok,left,16.468,0,4,4,94,1,95,gilárzik,gilárzol,NA,NA,Te bizony sokat gilárzol.,Én is sokat...,gilárzok,gilárzom,lakik,-zik,2,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
,,,,,,,,,,,,,,,,,bivégszek,bivégszem,right,5.481,0,5,5,68,1,69,bivégszik,bivégszel,NA,NA,Te bizony sokat bivégszel.,Én is sokat...,bivégszek,bivégszem,lakik,-szik,2,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
,,,,,,,,,,,,,,,,,garcépnál,garcépnél,right,4.72,0,6,6,38,1,93,garcép,garcép,nál,é,Ez itt egy garcép.,Nincs is jobb egy jó...,garcépnél,garcépnál,dzsungel,NA,NA,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
,,,,,,,,,,,,,,,,,spügözünk,spügzünk,right,10.449,0,7,7,143,1,90,spügzik / spügözik,"spügzik, spügözni",ünk,NA,"János imád spügözni, ezért sokat spügzik.",Mi ritkán...,spügzünk,spügözünk,cselekszik,-zik,1,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
,,,,,,,,,,,,,,,,,dárakodunk,dárakszunk,right,9.203,0,8,8,126,1,73,dárakszik / dárakodik,"dárakszik, dárakodni",ünk,NA,"János imád dárakodni, ezért sokat dárakszik.",Mi ritkán...,dárakszunk,dárakodunk,cselekszik,-szik,2,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
,,,,,,,,,,,,,,,,,dabzotok,daboztok,left,7.002,0,9,9,109,1,56,dabzik / dabozik,"dabzik, dabozni",tek,NA,"János imád dabozni, ezért sokat dabzik.",Ti ritkán...,dabzotok,daboztok,cselekszik,-zik,1,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
,,,,,,,,,,,,,,,,,tosélyben,tosélyban,right,21.798,0,10,10,25,1,80,tosély,tosély,ban,é,Ez itt egy tosély.,Ott vagyunk a...,tosélyben,tosélyban,dzsungel,NA,NA,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
,,,,,,,,,,,,,,,,,lingéknál,lingéknél,right,4.409,0,11,11,32,1,87,lingék,lingék,nál,é,Ez itt egy lingék.,Nincs is jobb egy jó...,lingéknél,lingéknál,dzsungel,NA,NA,PR2004,1997,férfi,nem,2022-03-30_01h01.58.316,hesp_baseline,2021.2.3,Win32,59.95203837
