my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list3.csv,space,69.0389,space,13.5205,right,5.3376,space,9.3302,left,7.1223,space,8.7455,left,5.0814,space,47.4891,zábénynek,zábénynak,left,4.3885,0,0,0,43,1,152,zábény,zábény,nak,é,Ez itt egy zábény.,Elneveztem a kutyámat...,zábénynek,zábénynak,dzsungel,NA,NA,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,vihepszek,vihepszem,right,5.465,0,1,1,59,1,114,vihepszik,vihepszel,NA,NA,Te bizony sokat vihepszel.,Én is sokat...,vihepszek,vihepszem,lakik,-szik,2,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,lűklenek,lűköznek,right,17.7837,0,2,2,136,1,137,lűklik / lűközik,"lűklik, lűközni",nek,NA,"János imád lűközni, ezért sokat lűklik.",Ők ritkán...,lűklenek,lűköznek,cselekszik,-lik,1,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,trikoztok,triklotok,left,60.3058,0,3,3,160,1,161,triklik / trikozik,"triklik, trikozni",tek,NA,"János imád trikozni, ezért sokat triklik.",Ti ritkán...,triklotok,trikoztok,cselekszik,-lik,1,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,gótemnek,gótemnak,left,3.6516,0,4,4,35,1,144,gótem,gótem,nak,e,Ez itt egy gótem.,Elneveztem a kutyámat...,gótemnek,gótemnak,dzsungel,NA,NA,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,licegyban,licegyben,right,4.0385,0,5,5,15,1,124,licegy,licegy,ban,e,Ez itt egy licegy.,Ott vagyunk a...,licegyben,licegyban,dzsungel,NA,NA,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,pristélben,pristélban,left,2.9803,0,6,6,1,1,110,pristél,pristél,ban,é,Ez itt egy pristél.,Ott vagyunk a...,pristélben,pristélban,dzsungel,NA,NA,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,tuboklok,tuboklom,right,7.0799,0,7,7,84,1,139,tuboklik,tuboklasz,NA,NA,Te bizony sokat tuboklasz.,Én is sokat...,tuboklok,tuboklom,lakik,-lik,2,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,fretszem,fretszek,right,6.4183,0,8,8,66,1,121,fretszik,fretszel,NA,NA,Te bizony sokat fretszel.,Én is sokat...,fretszek,fretszem,lakik,-szik,1,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,trincsegban,trincsegben,right,3.2858,0,9,9,46,1,155,trincseg,trincseg,ban,e,Ez itt egy trincseg.,Ott vagyunk a...,trincsegben,trincsegban,dzsungel,NA,NA,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,brindeznek,brindeznak,left,2.5393,0,10,10,6,1,115,brindez,brindez,nak,e,Ez itt egy brindez.,Elneveztem a kutyámat...,brindeznek,brindeznak,dzsungel,NA,NA,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,filánylunk,filányozunk,right,9.2413,0,11,11,134,1,135,filánylik / filányozik,"filánylik, filányozni",ünk,NA,"János imád filányozni, ezért sokat filánylik.",Mi ritkán...,filánylunk,filányozunk,cselekszik,-lik,2,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,spülőrzöm,spülőrzök,left,6.2583,0,12,12,69,1,124,spülőrzik,spülőrzöl,NA,NA,Te bizony sokat spülőrzöl.,Én is sokat...,spülőrzök,spülőrzöm,lakik,-zik,2,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,sprozlanak,sprozoznak,left,15.4736,0,13,13,147,1,148,sprozlik / sprozozik,"sprozlik, sprozozni",nek,NA,"János imád sprozozni, ezért sokat sprozlik.",Ők ritkán...,sprozlanak,sprozoznak,cselekszik,-lik,1,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,trálodunk,trálszunk,right,6.6784,0,14,14,130,1,131,trálszik / trálodik,"trálszik, trálodni",ünk,NA,"János imád trálodni, ezért sokat trálszik.",Mi ritkán...,trálszunk,trálodunk,cselekszik,-szik,1,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,gerénylek,gerénylem,left,5.3714,0,15,15,99,1,154,gerénylik,gerénylesz,NA,NA,Te bizony sokat gerénylesz.,Én is sokat...,gerénylek,gerénylem,lakik,-lik,2,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,sztrozlok,sztrozlom,right,5.9266,0,16,16,104,1,159,sztrozlik,sztrozlasz,NA,NA,Te bizony sokat sztrozlasz.,Én is sokat...,sztrozlok,sztrozlom,lakik,-lik,1,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
,,,,,,,,,,,,,,,,,prűrlöm,prűrlök,left,4.6675,0,17,17,75,1,130,prűrlik,prűrlesz,NA,NA,Te bizony sokat prűrlesz.,Én is sokat...,prűrlök,prűrlöm,lakik,-lik,1,PR2036,2001,nő,nem,2022-04-12_15h50.09.493,hesp_baseline,2021.2.3,Win32,59.64807635
