my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list1.csv,space,15.6293,space,9.5071,right,12.2648,space,9.9141,right,6.326,space,3.2667,left,7.6296,space,10.9672,dábegyban,dábegyben,right,6.8649,0,0,0,6,1,7,dábegy,dábegy,ban,e,Ez itt egy dábegy.,Ott vagyunk a...,dábegyben,dábegyban,dzsungel,NA,NA,PR2060,1970,nő,nem,2022-04-15_14h41.00.837,hesp_baseline,2021.2.3,Win32,59.97361161
,,,,,,,,,,,,,,,,,flehénylek,flehénylem,left,8.631,0,1,1,106,1,53,flehénylik,flehénylesz,NA,NA,Te bizony sokat flehénylesz.,Én is sokat...,flehénylek,flehénylem,lakik,-lik,2,PR2060,1970,nő,nem,2022-04-15_14h41.00.837,hesp_baseline,2021.2.3,Win32,59.97361161
,,,,,,,,,,,,,,,,,málapszok,málapszom,left,4.0629,0,2,2,66,1,13,málapszik,málapszol,NA,NA,Te bizony sokat málapszol.,Én is sokat...,málapszok,málapszom,lakik,-szik,2,PR2060,1970,nő,nem,2022-04-15_14h41.00.837,hesp_baseline,2021.2.3,Win32,59.97361161
,,,,,,,,,,,,,,,,,vülődzök,vülődzöm,left,6.3578,0,3,3,81,1,28,vülődzik,vülődzöl,NA,NA,Te bizony sokat vülődzöl.,Én is sokat...,vülődzök,vülődzöm,lakik,-zik,2,PR2060,1970,nő,nem,2022-04-15_14h41.00.837,hesp_baseline,2021.2.3,Win32,59.97361161
,,,,,,,,,,,,,,,,,brivakoztok,brivaklotok,right,9.6909,0,4,4,134,1,27,brivaklik / brivakozik,"brivaklik, brivakozni",tek,NA,"János imád brivakozni, ezért sokat brivaklik.",Ti ritkán...,brivaklotok,brivakoztok,cselekszik,-lik,2,PR2060,1970,nő,nem,2022-04-15_14h41.00.837,hesp_baseline,2021.2.3,Win32,59.97361161
,,,,,,,,,,,,,,,,,tarhézben,tarhézban,right,6.5192,0,5,5,25,1,26,tarhéz,tarhéz,ban,é,Ez itt egy tarhéz.,Ott vagyunk a...,tarhézben,tarhézban,dzsungel,NA,NA,PR2060,1970,nő,nem,2022-04-15_14h41.00.837,hesp_baseline,2021.2.3,Win32,59.97361161
,,,,,,,,,,,,,,,,,hóbensben,hóbensban,left,2.9407,0,6,6,3,1,4,hóbens,hóbens,ban,e,Ez itt egy hóbens.,Ott vagyunk a...,hóbensben,hóbensban,dzsungel,NA,NA,PR2060,1970,nő,nem,2022-04-15_14h41.00.837,hesp_baseline,2021.2.3,Win32,59.97361161
,,,,,,,,,,,,,,,,,brüszöztök,brüszlötök,right,7.0545,0,7,7,130,1,23,brüszlik / brüszözik,"brüszlik, brüszözni",tek,NA,"János imád brüszözni, ezért sokat brüszlik.",Ti ritkán...,brüszlötök,brüszöztök,cselekszik,-lik,1,PR2060,1970,nő,nem,2022-04-15_14h41.00.837,hesp_baseline,2021.2.3,Win32,59.97361161
,,,,,,,,,,,,,,,,,dajrensnál,dajrensnél,right,3.9447,0,8,8,49,1,50,dajrens,dajrens,nál,e,Ez itt egy dajrens.,Nincs is jobb egy jó...,dajrensnél,dajrensnál,dzsungel,NA,NA,PR2060,1970,nő,nem,2022-04-15_14h41.00.837,hesp_baseline,2021.2.3,Win32,59.97361161
,,,,,,,,,,,,,,,,,feténylem,feténylek,right,3.342,0,9,9,85,1,32,feténylik,feténylesz,NA,NA,Te bizony sokat feténylesz.,Én is sokat...,feténylek,feténylem,lakik,-lik,2,PR2060,1970,nő,nem,2022-04-15_14h41.00.837,hesp_baseline,2021.2.3,Win32,59.97361161
