my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list2.csv,space,28.4318,space,6.8911,right,8.3237,space,14.1001,left,6.8089,space,13.3579,left,6.849,space,18.5373,nűröklök,nűröklöm,left,6.5951,0,0,0,106,1,107,nűröklik,nűröklesz,NA,NA,Te bizony sokat nűröklesz.,Én is sokat...,nűröklök,nűröklöm,lakik,-lik,2,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,szűslöm,szűslök,right,6.8544,0,1,1,85,1,86,szűslik,szűslesz,NA,NA,Te bizony sokat szűslesz.,Én is sokat...,szűslök,szűslöm,lakik,-lik,1,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,csíszlok,csíszlom,left,3.3152,0,2,2,84,1,85,csíszlik,csíszlasz,NA,NA,Te bizony sokat csíszlasz.,Én is sokat...,csíszlok,csíszlom,lakik,-lik,1,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,juszlok,juszlom,left,2.9989,0,3,3,79,1,80,juszlik,juszlasz,NA,NA,Te bizony sokat juszlasz.,Én is sokat...,juszlok,juszlom,lakik,-lik,1,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,hubonyoztok,hubonylotok,left,8.4276,0,4,4,157,1,104,hubonylik / hubonyozik,"hubonylik, hubonyozni",tek,NA,"János imád hubonyozni, ezért sokat hubonylik.",Ti ritkán...,hubonylotok,hubonyoztok,cselekszik,-lik,2,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,fibamlok,fibamlom,left,34.3087,0,5,5,65,1,66,fibamlik,fibamlasz,NA,NA,Te bizony sokat fibamlasz.,Én is sokat...,fibamlok,fibamlom,lakik,-lik,2,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,nyábétban,nyábétben,left,5.168,0,6,6,21,1,76,nyábét,nyábét,ban,é,Ez itt egy nyábét.,Ott vagyunk a...,nyábétben,nyábétban,dzsungel,NA,NA,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,pivegszem,pivegszek,right,4.3492,0,7,7,99,1,100,pivegszik,pivegszel,NA,NA,Te bizony sokat pivegszel.,Én is sokat...,pivegszek,pivegszem,lakik,-szik,2,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,praslom,praslok,right,4.2108,0,8,8,80,1,81,praslik,praslasz,NA,NA,Te bizony sokat praslasz.,Én is sokat...,praslok,praslom,lakik,-lik,1,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,kluzlotok,kluzoztok,left,7.2481,0,9,9,148,1,95,kluzlik / kluzozik,"kluzlik, kluzozni",tek,NA,"János imád kluzozni, ezért sokat kluzlik.",Ti ritkán...,kluzlotok,kluzoztok,cselekszik,-lik,1,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,spügözünk,spügzünk,right,1.0305,0,10,10,143,1,90,spügzik / spügözik,"spügzik, spügözni",ünk,NA,"János imád spügözni, ezért sokat spügzik.",Mi ritkán...,spügzünk,spügözünk,cselekszik,-zik,1,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,sprízemnél,sprízemnál,left,5.0385,0,11,11,22,1,77,sprízem,sprízem,nál,e,Ez itt egy sprízem.,Nincs is jobb egy jó...,sprízemnél,sprízemnál,dzsungel,NA,NA,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,sprogzok,sprogzom,left,3.1562,0,12,12,89,1,90,sprogzik,sprogzol,NA,NA,Te bizony sokat sprogzol.,Én is sokat...,sprogzok,sprogzom,lakik,-zik,1,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,prihekszek,prihekszem,left,3.7296,0,13,13,100,1,101,prihekszik,prihekszel,NA,NA,Te bizony sokat prihekszel.,Én is sokat...,prihekszek,prihekszem,lakik,-szik,2,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
,,,,,,,,,,,,,,,,,spibegezünk,spibeglünk,left,5.3088,0,14,14,147,1,94,spibeglik / spibegezik,"spibeglik, spibegezni",ünk,NA,"János imád spibegezni, ezért sokat spibeglik.",Mi ritkán...,spibeglünk,spibegezünk,cselekszik,-lik,2,PR2086,2001,nő,nem,2022-04-19_22h50.48.532,hesp_baseline,2021.2.3,Win32,59.97720866
