my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list2.csv,space,14.037,space,9.539,left,9.89,space,16.725,left,3.668,space,8.834,right,13.595,space,16.302,frivamlunk,frivamozunk,right,8.83,0,0,0,122,1,69,frivamlik / frivamozik,"frivamlik, frivamozni",ünk,NA,"János imád frivamozni, ezért sokat frivamlik.",Mi ritkán...,frivamlunk,frivamozunk,cselekszik,-lik,2,PR2051,2001,nő,nem,2022-04-13_19h01.14.949,hesp_baseline,2021.2.3,Win32,100
,,,,,,,,,,,,,,,,,sprízemnél,sprízemnál,left,5.465,0,1,1,22,1,77,sprízem,sprízem,nál,e,Ez itt egy sprízem.,Nincs is jobb egy jó...,sprízemnél,sprízemnál,dzsungel,NA,NA,PR2051,2001,nő,nem,2022-04-13_19h01.14.949,hesp_baseline,2021.2.3,Win32,100
,,,,,,,,,,,,,,,,,gilárzok,gilárzom,right,9.605,0,2,2,94,1,95,gilárzik,gilárzol,NA,NA,Te bizony sokat gilárzol.,Én is sokat...,gilárzok,gilárzom,lakik,-zik,2,PR2051,2001,nő,nem,2022-04-13_19h01.14.949,hesp_baseline,2021.2.3,Win32,100
,,,,,,,,,,,,,,,,,bribékszetek,bribékedtek,right,7.396,0,3,3,141,1,88,bribékszik / bribékedik,"bribékszik, bribékedni",tek,NA,"János imád bribékedni, ezért sokat bribékszik.",Ti ritkán...,bribékszetek,bribékedtek,cselekszik,-szik,2,PR2051,2001,nő,nem,2022-04-13_19h01.14.949,hesp_baseline,2021.2.3,Win32,100
,,,,,,,,,,,,,,,,,spátennek,spátennak,left,3.877,0,4,4,33,1,88,spáten,spáten,nak,e,Ez itt egy spáten.,Elneveztem a kutyámat...,spátennek,spátennak,dzsungel,NA,NA,PR2051,2001,nő,nem,2022-04-13_19h01.14.949,hesp_baseline,2021.2.3,Win32,100
,,,,,,,,,,,,,,,,,nyametban,nyametben,left,5.502,0,5,5,17,1,72,nyamet,nyamet,ban,e,Ez itt egy nyamet.,Ott vagyunk a...,nyametben,nyametban,dzsungel,NA,NA,PR2051,2001,nő,nem,2022-04-13_19h01.14.949,hesp_baseline,2021.2.3,Win32,100
,,,,,,,,,,,,,,,,,huroslok,huroslom,left,4.658,0,6,6,76,1,77,huroslik,huroslasz,NA,NA,Te bizony sokat huroslasz.,Én is sokat...,huroslok,huroslom,lakik,-lik,2,PR2051,2001,nő,nem,2022-04-13_19h01.14.949,hesp_baseline,2021.2.3,Win32,100
,,,,,,,,,,,,,,,,,csintékben,csintékban,left,4.421,0,7,7,23,1,78,csinték,csinték,ban,é,Ez itt egy csinték.,Ott vagyunk a...,csintékben,csintékban,dzsungel,NA,NA,PR2051,2001,nő,nem,2022-04-13_19h01.14.949,hesp_baseline,2021.2.3,Win32,100
,,,,,,,,,,,,,,,,,csimennél,csimennál,left,4.925,0,8,8,44,1,99,csimen,csimen,nál,e,Ez itt egy csimen.,Nincs is jobb egy jó...,csimennél,csimennál,dzsungel,NA,NA,PR2051,2001,nő,nem,2022-04-13_19h01.14.949,hesp_baseline,2021.2.3,Win32,100
,,,,,,,,,,,,,,,,,flézletek,flézeztek,right,20.761,0,9,9,134,1,81,flézlik / flézezik,"flézlik, flézezni",tek,NA,"János imád flézezni, ezért sokat flézlik.",Ti ritkán...,flézletek,flézeztek,cselekszik,-lik,1,PR2051,2001,nő,nem,2022-04-13_19h01.14.949,hesp_baseline,2021.2.3,Win32,100
