my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list3.csv,space,23.6707,space,9.0964,right,7.2964,space,15.4391,left,6.4327,space,10.3535,left,8.7991,space,12.1327,trugoklanak,trugokoznak,right,15.5403,0,0,0,109,1,110,trugoklik / trugokozik,"trugoklik, trugokozni",nek,NA,"János imád trugokozni, ezért sokat trugoklik.",Ők ritkán...,trugoklanak,trugokoznak,cselekszik,-lik,2,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,kléglünk,klégezünk,right,7.627,0,1,1,122,1,123,kléglik / klégezik,"kléglik, klégezni",ünk,NA,"János imád klégezni, ezért sokat kléglik.",Mi ritkán...,kléglünk,klégezünk,cselekszik,-lik,1,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,brürzenek,brüröznek,right,9.975,0,2,2,110,1,111,brürzik / brürözik,"brürzik, brürözni",nek,NA,"János imád brürözni, ezért sokat brürzik.",Ők ritkán...,brürzenek,brüröznek,cselekszik,-zik,1,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,brukésznél,brukésznál,left,6.7857,0,3,3,10,1,119,brukész,brukész,nál,é,Ez itt egy brukész.,Nincs is jobb egy jó...,brukésznél,brukésznál,dzsungel,NA,NA,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,nágapodnak,nágapszanak,left,11.1429,0,4,4,152,1,153,nágapszik / nágapodik,"nágapszik, nágapodni",nek,NA,"János imád nágapodni, ezért sokat nágapszik.",Ők ritkán...,nágapszanak,nágapodnak,cselekszik,-szik,2,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,ibékszem,ibékszek,left,5.6374,0,5,5,95,1,150,ibékszik,ibékszel,NA,NA,Te bizony sokat ibékszel.,Én is sokat...,ibékszek,ibékszem,lakik,-szik,2,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,spirágoztok,spiráglotok,left,8.9866,0,6,6,135,1,136,spiráglik / spirágozik,"spiráglik, spirágozni",tek,NA,"János imád spirágozni, ezért sokat spiráglik.",Ti ritkán...,spiráglotok,spirágoztok,cselekszik,-lik,2,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,pribagszom,pribagszok,left,4.704,0,7,7,76,1,131,pribagszik,pribagszol,NA,NA,Te bizony sokat pribagszol.,Én is sokat...,pribagszok,pribagszom,lakik,-szik,2,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,flugonyoznak,flugonylanak,left,6.3539,0,8,8,111,1,112,flugonylik / flugonyozik,"flugonylik, flugonyozni",nek,NA,"János imád flugonyozni, ezért sokat flugonylik.",Ők ritkán...,flugonylanak,flugonyoznak,cselekszik,-lik,2,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,finceknél,finceknál,left,4.7292,0,9,9,9,1,118,fincek,fincek,nál,e,Ez itt egy fincek.,Nincs is jobb egy jó...,finceknél,finceknál,dzsungel,NA,NA,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,spalároznak,spalárzanak,left,7.1698,0,10,10,137,1,138,spalárzik / spalározik,"spalárzik, spalározni",nek,NA,"János imád spalározni, ezért sokat spalárzik.",Ők ritkán...,spalárzanak,spalároznak,cselekszik,-zik,2,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,bűtszöm,bűtszök,left,6.1378,0,11,11,82,1,137,bűtszik,bűtszöl,NA,NA,Te bizony sokat bűtszöl.,Én is sokat...,bűtszök,bűtszöm,lakik,-szik,1,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,sprozlanak,sprozoznak,right,6.8698,0,12,12,147,1,148,sprozlik / sprozozik,"sprozlik, sprozozni",nek,NA,"János imád sprozozni, ezért sokat sprozlik.",Ők ritkán...,sprozlanak,sprozoznak,cselekszik,-lik,1,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,gibemlünk,gibemezünk,right,4.3237,0,13,13,115,1,116,gibemlik / gibemezik,"gibemlik, gibemezni",ünk,NA,"János imád gibemezni, ezért sokat gibemlik.",Mi ritkán...,gibemlünk,gibemezünk,cselekszik,-lik,2,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,nyarcéjnak,nyarcéjnek,right,7.8066,0,14,14,37,1,146,nyarcéj,nyarcéj,nak,é,Ez itt egy nyarcéj.,Elneveztem a kutyámat...,nyarcéjnek,nyarcéjnak,dzsungel,NA,NA,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
,,,,,,,,,,,,,,,,,jurdentnál,jurdentnél,right,8.0343,0,15,15,16,1,125,jurdent,jurdent,nál,e,Ez itt egy jurdent.,Nincs is jobb egy jó...,jurdentnél,jurdentnál,dzsungel,NA,NA,PR2074,2003,nő,nem,2022-04-18_19h39.58.500,hesp_baseline,2021.2.3,Win32,60.52169703
