my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list3.csv,space,8.2494,space,4.6903,right,4.0668,space,8.0825,left,3.0464,space,5.057,left,3.2523,space,4.3692,mékszem,mékszek,left,5.4506,0,0,0,71,1,126,mékszik,mékszel,NA,NA,Te bizony sokat mékszel.,Én is sokat...,mékszek,mékszem,lakik,-szik,1,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,viroznak,virzanak,right,8.2611,0,1,1,125,1,126,virzik / virozik,"virzik, virozni",nek,NA,"János imád virozni, ezért sokat virzik.",Ők ritkán...,virzanak,viroznak,cselekszik,-zik,1,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,trilszok,trilszom,left,3.4611,0,2,2,103,1,158,trilszik,trilszol,NA,NA,Te bizony sokat trilszol.,Én is sokat...,trilszok,trilszom,lakik,-szik,1,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,féjzem,féjzek,right,13.1436,0,3,3,91,1,146,féjzik,féjzel,NA,NA,Te bizony sokat féjzel.,Én is sokat...,féjzek,féjzem,lakik,-zik,1,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,dalencnál,dalencnél,right,5.9738,0,4,4,31,1,140,dalenc,dalenc,nál,e,Ez itt egy dalenc.,Nincs is jobb egy jó...,dalencnél,dalencnál,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,drubódzom,drubódzok,left,6.0496,0,5,5,63,1,118,drubódzik,drubódzol,NA,NA,Te bizony sokat drubódzol.,Én is sokat...,drubódzok,drubódzom,lakik,-zik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,vilesezünk,vileslünk,left,12.1342,0,6,6,139,1,140,vileslik / vilesezik,"vileslik, vilesezni",ünk,NA,"János imád vilesezni, ezért sokat vileslik.",Mi ritkán...,vileslünk,vilesezünk,cselekszik,-lik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,flátoztok,flátlotok,left,9.8287,0,7,7,132,1,133,flátlik / flátozik,"flátlik, flátozni",tek,NA,"János imád flátozni, ezért sokat flátlik.",Ti ritkán...,flátlotok,flátoztok,cselekszik,-lik,1,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,dibezban,dibezben,right,4.0677,0,8,8,27,1,136,dibez,dibez,ban,e,Ez itt egy dibez.,Ott vagyunk a...,dibezben,dibezban,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,klétszem,klétszek,left,20.5022,0,9,9,60,1,115,klétszik,klétszel,NA,NA,Te bizony sokat klétszel.,Én is sokat...,klétszek,klétszem,lakik,-szik,1,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,ibékszek,ibékszem,left,4.3838,0,10,10,95,1,150,ibékszik,ibékszel,NA,NA,Te bizony sokat ibékszel.,Én is sokat...,ibékszek,ibékszem,lakik,-szik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,sztrijzok,sztrijzom,right,3.7906,0,11,11,68,1,123,sztrijzik,sztrijzol,NA,NA,Te bizony sokat sztrijzol.,Én is sokat...,sztrijzok,sztrijzom,lakik,-zik,1,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,spülöklöm,spülöklök,right,4.6394,0,12,12,56,1,111,spülöklik,spülöklesz,NA,NA,Te bizony sokat spülöklesz.,Én is sokat...,spülöklök,spülöklöm,lakik,-lik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,gicéjnél,gicéjnál,left,3.044,0,13,13,17,1,126,gicéj,gicéj,nál,é,Ez itt egy gicéj.,Nincs is jobb egy jó...,gicéjnél,gicéjnál,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,spuborzanak,spuboroznak,right,4.8271,0,14,14,161,1,162,spuborzik / spuborozik,"spuborzik, spuborozni",nek,NA,"János imád spuborozni, ezért sokat spuborzik.",Ők ritkán...,spuborzanak,spuboroznak,cselekszik,-zik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,vihepszem,vihepszek,left,1.9626,0,15,15,59,1,114,vihepszik,vihepszel,NA,NA,Te bizony sokat vihepszel.,Én is sokat...,vihepszek,vihepszem,lakik,-szik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,döjöznek,döjlenek,right,9.666,0,16,16,129,1,130,döjlik / döjözik,"döjlik, döjözni",nek,NA,"János imád döjözni, ezért sokat döjlik.",Ők ritkán...,döjlenek,döjöznek,cselekszik,-lik,1,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,spuménynak,spuménynek,left,6.0337,0,17,17,19,1,128,spumény,spumény,nak,é,Ez itt egy spumény.,Elneveztem a kutyámat...,spuménynek,spuménynak,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,nyítemben,nyítemban,left,4.6836,0,18,18,41,1,150,nyítem,nyítem,ban,e,Ez itt egy nyítem.,Ott vagyunk a...,nyítemben,nyítemban,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,murdesnál,murdesnél,right,2.2087,0,19,19,47,1,156,murdes,murdes,nál,e,Ez itt egy murdes.,Nincs is jobb egy jó...,murdesnél,murdesnál,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,bihánylom,bihánylok,right,3.5554,0,20,20,89,1,144,bihánylik,bihánylasz,NA,NA,Te bizony sokat bihánylasz.,Én is sokat...,bihánylok,bihánylom,lakik,-lik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,gyibakszok,gyibakszom,left,6.5775,0,21,21,57,1,112,gyibakszik,gyibakszol,NA,NA,Te bizony sokat gyibakszol.,Én is sokat...,gyibakszok,gyibakszom,lakik,-szik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,trivakszunk,trivakodunk,left,5.5051,0,22,22,118,1,119,trivakszik / trivakodik,"trivakszik, trivakodni",ünk,NA,"János imád trivakodni, ezért sokat trivakszik.",Mi ritkán...,trivakszunk,trivakodunk,cselekszik,-szik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,frálapodtok,frálapszotok,right,9.8752,0,23,23,150,1,151,frálapszik / frálapodik,"frálapszik, frálapodni",tek,NA,"János imád frálapodni, ezért sokat frálapszik.",Ti ritkán...,frálapszotok,frálapodtok,cselekszik,-szik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,nyupérnál,nyupérnél,right,2.8773,0,24,24,52,1,161,nyupér,nyupér,nál,é,Ez itt egy nyupér.,Nincs is jobb egy jó...,nyupérnél,nyupérnál,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,trapszegynál,trapszegynél,right,2.0204,0,25,25,39,1,148,trapszegy,trapszegy,nál,e,Ez itt egy trapszegy.,Nincs is jobb egy jó...,trapszegynél,trapszegynál,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,pazévnél,pazévnál,right,4.7101,0,26,26,36,1,145,pazév,pazév,nál,é,Ez itt egy pazév.,Nincs is jobb egy jó...,pazévnél,pazévnál,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,trálakoznak,trálaklanak,right,7.666,0,27,27,116,1,117,trálaklik / trálakozik,"trálaklik, trálakozni",nek,NA,"János imád trálakozni, ezért sokat trálaklik.",Ők ritkán...,trálaklanak,trálakoznak,cselekszik,-lik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,trehégszem,trehégszek,left,3.7051,0,28,28,86,1,141,trehégszik,trehégszel,NA,NA,Te bizony sokat trehégszel.,Én is sokat...,trehégszek,trehégszem,lakik,-szik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,hágyétnak,hágyétnek,left,2.7292,0,29,29,42,1,151,hágyét,hágyét,nak,é,Ez itt egy hágyét.,Elneveztem a kutyámat...,hágyétnek,hágyétnak,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,tuboklom,tuboklok,left,2.7119,0,30,30,84,1,139,tuboklik,tuboklasz,NA,NA,Te bizony sokat tuboklasz.,Én is sokat...,tuboklok,tuboklom,lakik,-lik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,jurdentnél,jurdentnál,left,3.2869,0,31,31,16,1,125,jurdent,jurdent,nál,e,Ez itt egy jurdent.,Nincs is jobb egy jó...,jurdentnél,jurdentnál,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,gibemezünk,gibemlünk,right,3.4681,0,32,32,115,1,116,gibemlik / gibemezik,"gibemlik, gibemezni",ünk,NA,"János imád gibemezni, ezért sokat gibemlik.",Mi ritkán...,gibemlünk,gibemezünk,cselekszik,-lik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,szihétnak,szihétnek,right,2.6668,0,33,33,4,1,113,szihét,szihét,nak,é,Ez itt egy szihét.,Elneveztem a kutyámat...,szihétnek,szihétnak,dzsungel,NA,NA,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,sztritlanak,sztritoznak,left,5.7441,0,34,34,154,1,155,sztritlik / sztritozik,"sztritlik, sztritozni",nek,NA,"János imád sztritozni, ezért sokat sztritlik.",Ők ritkán...,sztritlanak,sztritoznak,cselekszik,-lik,1,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
,,,,,,,,,,,,,,,,,vehékszünk,vehékedünk,left,7.649,0,35,35,117,1,118,vehékszik / vehékedik,"vehékszik, vehékedni",ünk,NA,"János imád vehékedni, ezért sokat vehékszik.",Mi ritkán...,vehékszünk,vehékedünk,cselekszik,-szik,2,PR2044,2002,nő,nem,2022-04-19_16h36.08.242,hesp_baseline,2021.2.3,Win32,60.89763108
