my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list2.csv,space,16.3766,space,16.7184,right,19.2269,space,15.326,left,4.7701,space,8.6696,left,12.2025,space,14.8954,forzédnak,forzédnek,left,9.1396,0,0,0,46,1,101,forzéd,forzéd,nak,é,Ez itt egy forzéd.,Elneveztem a kutyámat...,forzédnek,forzédnak,dzsungel,NA,NA,PR2018,1997,férfi,nem,2022-04-06_15h50.12.502,hesp_baseline,2021.2.3,Win32,59.61607249
,,,,,,,,,,,,,,,,,klítegynél,klítegynál,left,8.2347,0,1,1,5,1,60,klítegy,klítegy,nál,e,Ez itt egy klítegy.,Nincs is jobb egy jó...,klítegynél,klítegynál,dzsungel,NA,NA,PR2018,1997,férfi,nem,2022-04-06_15h50.12.502,hesp_baseline,2021.2.3,Win32,59.61607249
,,,,,,,,,,,,,,,,,pratelynek,pratelynak,left,4.1878,0,2,2,47,1,102,prately,prately,nak,e,Ez itt egy prately.,Elneveztem a kutyámat...,pratelynek,pratelynak,dzsungel,NA,NA,PR2018,1997,férfi,nem,2022-04-06_15h50.12.502,hesp_baseline,2021.2.3,Win32,59.61607249
,,,,,,,,,,,,,,,,,fröjöztök,fröjzötök,left,8.8534,0,3,3,153,1,100,fröjzik / fröjözik,"fröjzik, fröjözni",tek,NA,"János imád fröjözni, ezért sokat fröjzik.",Ti ritkán...,fröjzötök,fröjöztök,cselekszik,-zik,1,PR2018,1997,férfi,nem,2022-04-06_15h50.12.502,hesp_baseline,2021.2.3,Win32,59.61607249
,,,,,,,,,,,,,,,,,hubonyoztok,hubonylotok,right,10.1504,0,4,4,157,1,104,hubonylik / hubonyozik,"hubonylik, hubonyozni",tek,NA,"János imád hubonyozni, ezért sokat hubonylik.",Ti ritkán...,hubonylotok,hubonyoztok,cselekszik,-lik,2,PR2018,1997,férfi,nem,2022-04-06_15h50.12.502,hesp_baseline,2021.2.3,Win32,59.61607249
,,,,,,,,,,,,,,,,,flézeztek,flézletek,left,5.251,0,5,5,134,1,81,flézlik / flézezik,"flézlik, flézezni",tek,NA,"János imád flézezni, ezért sokat flézlik.",Ti ritkán...,flézletek,flézeztek,cselekszik,-lik,1,PR2018,1997,férfi,nem,2022-04-06_15h50.12.502,hesp_baseline,2021.2.3,Win32,59.61607249
,,,,,,,,,,,,,,,,,trírzunk,trírozunk,left,7.7214,0,6,6,116,1,63,trírzik / trírozik,"trírzik, trírozni",ünk,NA,"János imád trírozni, ezért sokat trírzik.",Mi ritkán...,trírzunk,trírozunk,cselekszik,-zik,1,PR2018,1997,férfi,nem,2022-04-06_15h50.12.502,hesp_baseline,2021.2.3,Win32,59.61607249
,,,,,,,,,,,,,,,,,flodoztok,flodlotok,right,4.4775,0,7,7,144,1,91,flodlik / flodozik,"flodlik, flodozni",tek,NA,"János imád flodozni, ezért sokat flodlik.",Ti ritkán...,flodlotok,flodoztok,cselekszik,-lik,1,PR2018,1997,férfi,nem,2022-04-06_15h50.12.502,hesp_baseline,2021.2.3,Win32,59.61607249
,,,,,,,,,,,,,,,,,flüröslöm,flüröslök,right,9.3429,0,8,8,87,1,88,flüröslik,flüröslesz,NA,NA,Te bizony sokat flüröslesz.,Én is sokat...,flüröslök,flüröslöm,lakik,-lik,2,PR2018,1997,férfi,nem,2022-04-06_15h50.12.502,hesp_baseline,2021.2.3,Win32,59.61607249
,,,,,,,,,,,,,,,,,fojlegynek,fojlegynak,left,8.3545,0,9,9,3,1,58,fojlegy,fojlegy,nak,e,Ez itt egy fojlegy.,Elneveztem a kutyámat...,fojlegynek,fojlegynak,dzsungel,NA,NA,PR2018,1997,férfi,nem,2022-04-06_15h50.12.502,hesp_baseline,2021.2.3,Win32,59.61607249
