my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list3.csv,space,11.4242,space,5.2581,right,8.4074,space,7.223,left,5.4296,space,0.9258,left,8.1114,space,4.206,bihánylom,bihánylok,left,10.9981,0,0,0,89,1,144,bihánylik,bihánylasz,NA,NA,Te bizony sokat bihánylasz.,Én is sokat...,bihánylok,bihánylom,lakik,-lik,2,PR2017,2001,nő,nem,2022-04-06_11h41.24.361,hesp_baseline,2021.2.3,Win32,118.4834123
,,,,,,,,,,,,,,,,,trehégszek,trehégszem,right,5.0192,0,1,1,86,1,141,trehégszik,trehégszel,NA,NA,Te bizony sokat trehégszel.,Én is sokat...,trehégszek,trehégszem,lakik,-szik,2,PR2017,2001,nő,nem,2022-04-06_11h41.24.361,hesp_baseline,2021.2.3,Win32,118.4834123
,,,,,,,,,,,,,,,,,spülöklöm,spülöklök,right,3.7576,0,2,2,56,1,111,spülöklik,spülöklesz,NA,NA,Te bizony sokat spülöklesz.,Én is sokat...,spülöklök,spülöklöm,lakik,-lik,2,PR2017,2001,nő,nem,2022-04-06_11h41.24.361,hesp_baseline,2021.2.3,Win32,118.4834123
,,,,,,,,,,,,,,,,,kábesznál,kábesznél,right,14.5955,0,3,3,44,1,153,kábesz,kábesz,nál,e,Ez itt egy kábesz.,Nincs is jobb egy jó...,kábesznél,kábesznál,dzsungel,NA,NA,PR2017,2001,nő,nem,2022-04-06_11h41.24.361,hesp_baseline,2021.2.3,Win32,118.4834123
,,,,,,,,,,,,,,,,,tuboklok,tuboklom,right,5.0975,0,4,4,84,1,139,tuboklik,tuboklasz,NA,NA,Te bizony sokat tuboklasz.,Én is sokat...,tuboklok,tuboklom,lakik,-lik,2,PR2017,2001,nő,nem,2022-04-06_11h41.24.361,hesp_baseline,2021.2.3,Win32,118.4834123
,,,,,,,,,,,,,,,,,frálapodtok,frálapszotok,right,6.7933,0,5,5,150,1,151,frálapszik / frálapodik,"frálapszik, frálapodni",tek,NA,"János imád frálapodni, ezért sokat frálapszik.",Ti ritkán...,frálapszotok,frálapodtok,cselekszik,-szik,2,PR2017,2001,nő,nem,2022-04-06_11h41.24.361,hesp_baseline,2021.2.3,Win32,118.4834123
,,,,,,,,,,,,,,,,,prezlem,prezlek,right,3.103,0,6,6,87,1,142,prezlik,prezlesz,NA,NA,Te bizony sokat prezlesz.,Én is sokat...,prezlek,prezlem,lakik,-lik,1,PR2017,2001,nő,nem,2022-04-06_11h41.24.361,hesp_baseline,2021.2.3,Win32,118.4834123
,,,,,,,,,,,,,,,,,klivaslom,klivaslok,right,6.7127,0,7,7,62,1,117,klivaslik,klivaslasz,NA,NA,Te bizony sokat klivaslasz.,Én is sokat...,klivaslok,klivaslom,lakik,-lik,2,PR2017,2001,nő,nem,2022-04-06_11h41.24.361,hesp_baseline,2021.2.3,Win32,118.4834123
,,,,,,,,,,,,,,,,,spüszlöm,spüszlök,right,21.061,0,8,8,96,1,151,spüszlik,spüszlesz,NA,NA,Te bizony sokat spüszlesz.,Én is sokat...,spüszlök,spüszlöm,lakik,-lik,1,PR2017,2001,nő,nem,2022-04-06_11h41.24.361,hesp_baseline,2021.2.3,Win32,118.4834123
,,,,,,,,,,,,,,,,,klétszek,klétszem,left,8.8995,0,9,9,60,1,115,klétszik,klétszel,NA,NA,Te bizony sokat klétszel.,Én is sokat...,klétszek,klétszem,lakik,-szik,1,PR2017,2001,nő,nem,2022-04-06_11h41.24.361,hesp_baseline,2021.2.3,Win32,118.4834123
