my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list1.csv,space,0.661,space,0.454,right,0.289,space,0.394,right,0.526,space,0.325,right,0.693,space,0.59,spilágzom,spilágzok,right,0.813,0,0,0,76,1,23,spilágzik,spilágzol,NA,NA,Te bizony sokat spilágzol.,Én is sokat...,spilágzok,spilágzom,lakik,-zik,2,nincsen,1990,nő,nem,2022-03-20_11h59.00.161,hesp_baseline,2021.2.3,MacIntel,60.16847172
,,,,,,,,,,,,,,,,,priszecban,priszecben,right,0.414,0,1,1,15,1,16,priszec,priszec,ban,e,Ez itt egy priszec.,Ott vagyunk a...,priszecben,priszecban,dzsungel,NA,NA,nincsen,1990,nő,nem,2022-03-20_11h59.00.161,hesp_baseline,2021.2.3,MacIntel,60.16847172
,,,,,,,,,,,,,,,,,narádzom,narádzok,right,0.382,0,2,2,63,1,10,narádzik,narádzol,NA,NA,Te bizony sokat narádzol.,Én is sokat...,narádzok,narádzom,lakik,-zik,2,nincsen,1990,nő,nem,2022-03-20_11h59.00.161,hesp_baseline,2021.2.3,MacIntel,60.16847172
,,,,,,,,,,,,,,,,,prilegzek,prilegzem,right,0.321,0,3,3,79,1,26,prilegzik,prilegzel,NA,NA,Te bizony sokat prilegzel.,Én is sokat...,prilegzek,prilegzem,lakik,-zik,2,nincsen,1990,nő,nem,2022-03-20_11h59.00.161,hesp_baseline,2021.2.3,MacIntel,60.16847172
,,,,,,,,,,,,,,,,,hóbensban,hóbensben,right,0.345,0,4,4,3,1,4,hóbens,hóbens,ban,e,Ez itt egy hóbens.,Ott vagyunk a...,hóbensben,hóbensban,dzsungel,NA,NA,nincsen,1990,nő,nem,2022-03-20_11h59.00.161,hesp_baseline,2021.2.3,MacIntel,60.16847172
,,,,,,,,,,,,,,,,,drűrzenek,drűröznek,right,0.347,0,5,5,126,1,19,drűrzik / drűrözik,"drűrzik, drűrözni",nek,NA,"János imád drűrözni, ezért sokat drűrzik.",Ők ritkán...,drűrzenek,drűröznek,cselekszik,-zik,1,nincsen,1990,nő,nem,2022-03-20_11h59.00.161,hesp_baseline,2021.2.3,MacIntel,60.16847172
,,,,,,,,,,,,,,,,,dajrensnél,dajrensnál,right,5.121,0,6,6,49,1,50,dajrens,dajrens,nál,e,Ez itt egy dajrens.,Nincs is jobb egy jó...,dajrensnél,dajrensnál,dzsungel,NA,NA,nincsen,1990,nő,nem,2022-03-20_11h59.00.161,hesp_baseline,2021.2.3,MacIntel,60.16847172
,,,,,,,,,,,,,,,,,kadérnál,kadérnél,right,0.772,0,7,7,7,1,8,kadér,kadér,nál,é,Ez itt egy kadér.,Nincs is jobb egy jó...,kadérnél,kadérnál,dzsungel,NA,NA,nincsen,1990,nő,nem,2022-03-20_11h59.00.161,hesp_baseline,2021.2.3,MacIntel,60.16847172
,,,,,,,,,,,,,,,,,gyivepednek,gyivepszenek,right,0.295,0,8,8,160,1,53,gyivepszik / gyivepedik,"gyivepszik, gyivepedni",nek,NA,"János imád gyivepedni, ezért sokat gyivepszik.",Ők ritkán...,gyivepszenek,gyivepednek,cselekszik,-szik,2,nincsen,1990,nő,nem,2022-03-20_11h59.00.161,hesp_baseline,2021.2.3,MacIntel,60.16847172
,,,,,,,,,,,,,,,,,nyizozunk,nyizlunk,right,0.022,0,9,9,135,1,28,nyizlik / nyizozik,"nyizlik, nyizozni",ünk,NA,"János imád nyizozni, ezért sokat nyizlik.",Mi ritkán...,nyizlunk,nyizozunk,cselekszik,-lik,1,nincsen,1990,nő,nem,2022-03-20_11h59.00.161,hesp_baseline,2021.2.3,MacIntel,60.16847172
