my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list3.csv,space,12.0105,space,7.0192,right,5.9881,space,12.5003,left,7.5454,space,9.3489,left,13.0333,space,13.6534,klétszem,klétszek,left,22.879,0,0,0,60,1,115,klétszik,klétszel,NA,NA,Te bizony sokat klétszel.,Én is sokat...,klétszek,klétszem,lakik,-szik,1,PR2005,2002,nő,nem,2022-04-01_15h26.56.887,hesp_baseline,2021.2.3,Win32,60.62810719
,,,,,,,,,,,,,,,,,lűköznek,lűklenek,right,29.1616,0,1,1,136,1,137,lűklik / lűközik,"lűklik, lűközni",nek,NA,"János imád lűközni, ezért sokat lűklik.",Ők ritkán...,lűklenek,lűköznek,cselekszik,-lik,1,PR2005,2002,nő,nem,2022-04-01_15h26.56.887,hesp_baseline,2021.2.3,Win32,60.62810719
,,,,,,,,,,,,,,,,,fretszem,fretszek,left,7.3725,0,2,2,66,1,121,fretszik,fretszel,NA,NA,Te bizony sokat fretszel.,Én is sokat...,fretszek,fretszem,lakik,-szik,1,PR2005,2002,nő,nem,2022-04-01_15h26.56.887,hesp_baseline,2021.2.3,Win32,60.62810719
,,,,,,,,,,,,,,,,,trádlok,trádlom,left,10.6465,0,3,3,105,1,160,trádlik,trádlasz,NA,NA,Te bizony sokat trádlasz.,Én is sokat...,trádlok,trádlom,lakik,-lik,1,PR2005,2002,nő,nem,2022-04-01_15h26.56.887,hesp_baseline,2021.2.3,Win32,60.62810719
,,,,,,,,,,,,,,,,,lismévben,lismévban,left,8.1491,0,4,4,0,1,109,lismév,lismév,ban,é,Ez itt egy lismév.,Ott vagyunk a...,lismévben,lismévban,dzsungel,NA,NA,PR2005,2002,nő,nem,2022-04-01_15h26.56.887,hesp_baseline,2021.2.3,Win32,60.62810719
,,,,,,,,,,,,,,,,,brivepedünk,brivepszünk,right,14.6118,0,5,5,113,1,114,brivepszik / brivepedik,"brivepszik, brivepedni",ünk,NA,"János imád brivepedni, ezért sokat brivepszik.",Mi ritkán...,brivepszünk,brivepedünk,cselekszik,-szik,2,PR2005,2002,nő,nem,2022-04-01_15h26.56.887,hesp_baseline,2021.2.3,Win32,60.62810719
,,,,,,,,,,,,,,,,,vehékedünk,vehékszünk,right,8.1063,0,6,6,117,1,118,vehékszik / vehékedik,"vehékszik, vehékedni",ünk,NA,"János imád vehékedni, ezért sokat vehékszik.",Mi ritkán...,vehékszünk,vehékedünk,cselekszik,-szik,2,PR2005,2002,nő,nem,2022-04-01_15h26.56.887,hesp_baseline,2021.2.3,Win32,60.62810719
,,,,,,,,,,,,,,,,,bihánylom,bihánylok,right,4.6489,0,7,7,89,1,144,bihánylik,bihánylasz,NA,NA,Te bizony sokat bihánylasz.,Én is sokat...,bihánylok,bihánylom,lakik,-lik,2,PR2005,2002,nő,nem,2022-04-01_15h26.56.887,hesp_baseline,2021.2.3,Win32,60.62810719
,,,,,,,,,,,,,,,,,surnegynál,surnegynél,right,5.2102,0,8,8,8,1,117,surnegy,surnegy,nál,e,Ez itt egy surnegy.,Nincs is jobb egy jó...,surnegynél,surnegynál,dzsungel,NA,NA,PR2005,2002,nő,nem,2022-04-01_15h26.56.887,hesp_baseline,2021.2.3,Win32,60.62810719
,,,,,,,,,,,,,,,,,triképben,triképban,left,4.2483,0,9,9,33,1,142,trikép,trikép,ban,é,Ez itt egy trikép.,Ott vagyunk a...,triképben,triképban,dzsungel,NA,NA,PR2005,2002,nő,nem,2022-04-01_15h26.56.887,hesp_baseline,2021.2.3,Win32,60.62810719
