my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list3.csv,space,12.299,space,7.772,right,6.631,space,11.426,left,5.4,space,6.756,left,6.655,space,14.211,kátelnek,kátelnak,left,19.993,0,0,0,12,1,121,kátel,kátel,nak,e,Ez itt egy kátel.,Elneveztem a kutyámat...,kátelnek,kátelnak,dzsungel,NA,NA,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,klosétnek,klosétnak,right,11.845,0,1,1,45,1,154,klosét,klosét,nak,é,Ez itt egy klosét.,Elneveztem a kutyámat...,klosétnek,klosétnak,dzsungel,NA,NA,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,klarágzotok,klarágoztok,right,9.753,0,2,2,114,1,115,klarágzik / klarágozik,"klarágzik, klarágozni",tek,NA,"János imád klarágozni, ezért sokat klarágzik.",Ti ritkán...,klarágzotok,klarágoztok,cselekszik,-zik,2,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,brilegzünk,brilegezünk,right,13.046,0,3,3,124,1,125,brilegzik / brilegezik,"brilegzik, brilegezni",ünk,NA,"János imád brilegezni, ezért sokat brilegzik.",Mi ritkán...,brilegzünk,brilegezünk,cselekszik,-zik,2,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,lismévban,lismévben,right,6.615,0,4,4,0,1,109,lismév,lismév,ban,é,Ez itt egy lismév.,Ott vagyunk a...,lismévben,lismévban,dzsungel,NA,NA,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,tűgzötök,tűgöztök,right,5.941,0,5,5,143,1,144,tűgzik / tűgözik,"tűgzik, tűgözni",tek,NA,"János imád tűgözni, ezért sokat tűgzik.",Ti ritkán...,tűgzötök,tűgöztök,cselekszik,-zik,1,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,pibegeznek,pibegzenek,left,6.95,0,6,6,127,1,128,pibegzik / pibegezik,"pibegzik, pibegezni",nek,NA,"János imád pibegezni, ezért sokat pibegzik.",Ők ritkán...,pibegzenek,pibegeznek,cselekszik,-zik,2,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,trádlok,trádlom,right,10.627,0,7,7,105,1,160,trádlik,trádlasz,NA,NA,Te bizony sokat trádlasz.,Én is sokat...,trádlok,trádlom,lakik,-lik,1,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,treglek,treglem,left,8.005,0,8,8,81,1,136,treglik,treglesz,NA,NA,Te bizony sokat treglesz.,Én is sokat...,treglek,treglem,lakik,-lik,1,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,szihétnak,szihétnek,right,3.918,0,9,9,4,1,113,szihét,szihét,nak,é,Ez itt egy szihét.,Elneveztem a kutyámat...,szihétnek,szihétnak,dzsungel,NA,NA,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,zsádévnek,zsádévnak,left,4.736,0,10,10,20,1,129,zsádév,zsádév,nak,é,Ez itt egy zsádév.,Elneveztem a kutyámat...,zsádévnek,zsádévnak,dzsungel,NA,NA,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,pazévnél,pazévnál,right,8.469,0,11,11,36,1,145,pazév,pazév,nál,é,Ez itt egy pazév.,Nincs is jobb egy jó...,pazévnél,pazévnál,dzsungel,NA,NA,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,trálszunk,trálodunk,left,10.768,0,12,12,130,1,131,trálszik / trálodik,"trálszik, trálodni",ünk,NA,"János imád trálodni, ezért sokat trálszik.",Mi ritkán...,trálszunk,trálodunk,cselekszik,-szik,1,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,nyítemban,nyítemben,right,4.355,0,13,13,41,1,150,nyítem,nyítem,ban,e,Ez itt egy nyítem.,Ott vagyunk a...,nyítemben,nyítemban,dzsungel,NA,NA,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,narjárzok,narjárzom,right,7.34,0,14,14,61,1,116,narjárzik,narjárzol,NA,NA,Te bizony sokat narjárzol.,Én is sokat...,narjárzok,narjárzom,lakik,-zik,2,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,finceknél,finceknál,left,24.805,0,15,15,9,1,118,fincek,fincek,nál,e,Ez itt egy fincek.,Nincs is jobb egy jó...,finceknél,finceknál,dzsungel,NA,NA,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,ronszekban,ronszekben,right,4.578,0,16,16,18,1,127,ronszek,ronszek,ban,e,Ez itt egy ronszek.,Ott vagyunk a...,ronszekben,ronszekban,dzsungel,NA,NA,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,vileslünk,vilesezünk,right,5.255,0,17,17,139,1,140,vileslik / vilesezik,"vileslik, vilesezni",ünk,NA,"János imád vilesezni, ezért sokat vileslik.",Mi ritkán...,vileslünk,vilesezünk,cselekszik,-lik,2,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,dralágzunk,dralágozunk,right,6.041,0,18,18,156,1,157,dralágzik / dralágozik,"dralágzik, dralágozni",ünk,NA,"János imád dralágozni, ezért sokat dralágzik.",Mi ritkán...,dralágzunk,dralágozunk,cselekszik,-zik,2,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,dibezben,dibezban,left,2.479,0,19,19,27,1,136,dibez,dibez,ban,e,Ez itt egy dibez.,Ott vagyunk a...,dibezben,dibezban,dzsungel,NA,NA,PR2041,1985,nő,nem,2022-04-12_19h56.35.296,hesp_baseline,2021.2.3,MacIntel,58.82352941
