my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list3.csv,space,14.6023,space,4.3414,right,3.5723,space,8.6481,left,3.4739,space,6.5656,left,6.477,space,11.6148,brálamoznak,brálamlanak,right,8.6658,0,0,0,144,1,145,brálamlik / brálamozik,"brálamlik, brálamozni",nek,NA,"János imád brálamozni, ezért sokat brálamlik.",Ők ritkán...,brálamlanak,brálamoznak,cselekszik,-lik,2,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,zsádévnek,zsádévnak,right,4.0677,0,1,1,20,1,129,zsádév,zsádév,nak,é,Ez itt egy zsádév.,Elneveztem a kutyámat...,zsádévnek,zsádévnak,dzsungel,NA,NA,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,sprálszom,sprálszok,right,3.5012,0,2,2,65,1,120,sprálszik,sprálszol,NA,NA,Te bizony sokat sprálszol.,Én is sokat...,sprálszok,sprálszom,lakik,-szik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,drilarozunk,drilarzunk,left,7.7415,0,3,3,131,1,132,drilarzik / drilarozik,"drilarzik, drilarozni",ünk,NA,"János imád drilarozni, ezért sokat drilarzik.",Mi ritkán...,drilarzunk,drilarozunk,cselekszik,-zik,2,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,prínylom,prínylok,right,2.7645,0,4,4,102,1,157,prínylik,prínylasz,NA,NA,Te bizony sokat prínylasz.,Én is sokat...,prínylok,prínylom,lakik,-lik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,sztrűkszöm,sztrűkszök,right,3.6973,0,5,5,77,1,132,sztrűkszik,sztrűkszöl,NA,NA,Te bizony sokat sztrűkszöl.,Én is sokat...,sztrűkszök,sztrűkszöm,lakik,-szik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,féjzek,féjzem,left,2.4523,0,6,6,91,1,146,féjzik,féjzel,NA,NA,Te bizony sokat féjzel.,Én is sokat...,féjzek,féjzem,lakik,-zik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,dibezban,dibezben,right,2.4231,0,7,7,27,1,136,dibez,dibez,ban,e,Ez itt egy dibez.,Ott vagyunk a...,dibezben,dibezban,dzsungel,NA,NA,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,prűrlök,prűrlöm,left,3.5851,0,8,8,75,1,130,prűrlik,prűrlesz,NA,NA,Te bizony sokat prűrlesz.,Én is sokat...,prűrlök,prűrlöm,lakik,-lik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,sartelyban,sartelyben,left,2.9015,0,9,9,40,1,149,sartely,sartely,ban,e,Ez itt egy sartely.,Ott vagyunk a...,sartelyben,sartelyban,dzsungel,NA,NA,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,piragszok,piragszom,left,2.3322,0,10,10,83,1,138,piragszik,piragszol,NA,NA,Te bizony sokat piragszol.,Én is sokat...,piragszok,piragszom,lakik,-szik,2,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,kábesznál,kábesznél,left,2.8455,0,11,11,44,1,153,kábesz,kábesz,nál,e,Ez itt egy kábesz.,Nincs is jobb egy jó...,kábesznél,kábesznál,dzsungel,NA,NA,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,siladzom,siladzok,left,3.6664,0,12,12,93,1,148,siladzik,siladzol,NA,NA,Te bizony sokat siladzol.,Én is sokat...,siladzok,siladzom,lakik,-zik,2,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,trismélnek,trismélnak,left,2.6447,0,13,13,5,1,114,trismél,trismél,nak,é,Ez itt egy trismél.,Elneveztem a kutyámat...,trismélnek,trismélnak,dzsungel,NA,NA,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,drivegzetek,drivegeztek,right,6.4174,0,14,14,112,1,113,drivegzik / drivegezik,"drivegzik, drivegezni",tek,NA,"János imád drivegezni, ezért sokat drivegzik.",Ti ritkán...,drivegzetek,drivegeztek,cselekszik,-zik,2,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,trivakszunk,trivakodunk,right,6.2262,0,15,15,118,1,119,trivakszik / trivakodik,"trivakszik, trivakodni",ünk,NA,"János imád trivakodni, ezért sokat trivakszik.",Mi ritkán...,trivakszunk,trivakodunk,cselekszik,-szik,2,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,brotesban,brotesben,left,7.2693,0,16,16,53,1,162,brotes,brotes,ban,e,Ez itt egy brotes.,Ott vagyunk a...,brotesben,brotesban,dzsungel,NA,NA,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,fretszek,fretszem,left,3.0959,0,17,17,66,1,121,fretszik,fretszel,NA,NA,Te bizony sokat fretszel.,Én is sokat...,fretszek,fretszem,lakik,-szik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,pijélnél,pijélnál,left,2.7691,0,18,18,3,1,112,pijél,pijél,nál,é,Ez itt egy pijél.,Nincs is jobb egy jó...,pijélnél,pijélnál,dzsungel,NA,NA,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,spröbzök,spröbzöm,left,4.0088,0,19,19,90,1,145,spröbzik,spröbzöl,NA,NA,Te bizony sokat spröbzöl.,Én is sokat...,spröbzök,spröbzöm,lakik,-zik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,diroztok,dirlotok,left,7.0752,0,20,20,148,1,149,dirlik / dirozik,"dirlik, dirozni",tek,NA,"János imád dirozni, ezért sokat dirlik.",Ti ritkán...,dirlotok,diroztok,cselekszik,-lik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,trilszom,trilszok,right,2.7949,0,21,21,103,1,158,trilszik,trilszol,NA,NA,Te bizony sokat trilszol.,Én is sokat...,trilszok,trilszom,lakik,-szik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,klétszem,klétszek,right,3.1721,0,22,22,60,1,115,klétszik,klétszel,NA,NA,Te bizony sokat klétszel.,Én is sokat...,klétszek,klétszem,lakik,-szik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,sűzlök,sűzlöm,left,3.2336,0,23,23,54,1,109,sűzlik,sűzlesz,NA,NA,Te bizony sokat sűzlesz.,Én is sokat...,sűzlök,sűzlöm,lakik,-lik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,brilegzünk,brilegezünk,right,7.6119,0,24,24,124,1,125,brilegzik / brilegezik,"brilegzik, brilegezni",ünk,NA,"János imád brilegezni, ezért sokat brilegzik.",Mi ritkán...,brilegzünk,brilegezünk,cselekszik,-zik,2,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,dorzéjnak,dorzéjnek,left,3.5102,0,25,25,29,1,138,dorzéj,dorzéj,nak,é,Ez itt egy dorzéj.,Elneveztem a kutyámat...,dorzéjnek,dorzéjnak,dzsungel,NA,NA,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,tűgöztök,tűgzötök,left,6.2934,0,26,26,143,1,144,tűgzik / tűgözik,"tűgzik, tűgözni",tek,NA,"János imád tűgözni, ezért sokat tűgzik.",Ti ritkán...,tűgzötök,tűgöztök,cselekszik,-zik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,sprökszök,sprökszöm,right,5.323,0,27,27,88,1,143,sprökszik,sprökszöl,NA,NA,Te bizony sokat sprökszöl.,Én is sokat...,sprökszök,sprökszöm,lakik,-szik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,sprozoznak,sprozlanak,right,10.6954,0,28,28,147,1,148,sprozlik / sprozozik,"sprozlik, sprozozni",nek,NA,"János imád sprozozni, ezért sokat sprozlik.",Ők ritkán...,sprozlanak,sprozoznak,cselekszik,-lik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,brivepszünk,brivepedünk,left,4.9414,0,29,29,113,1,114,brivepszik / brivepedik,"brivepszik, brivepedni",ünk,NA,"János imád brivepedni, ezért sokat brivepszik.",Mi ritkán...,brivepszünk,brivepedünk,cselekszik,-szik,2,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,brukésznál,brukésznél,left,9.3612,0,30,30,10,1,119,brukész,brukész,nál,é,Ez itt egy brukész.,Nincs is jobb egy jó...,brukésznél,brukésznál,dzsungel,NA,NA,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,ribegedtek,ribegszetek,left,16.3177,0,31,31,141,1,142,ribegszik / ribegedik,"ribegszik, ribegedni",tek,NA,"János imád ribegedni, ezért sokat ribegszik.",Ti ritkán...,ribegszetek,ribegedtek,cselekszik,-szik,2,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,spibamlanak,spibamoznak,left,4.9263,0,32,32,142,1,143,spibamlik / spibamozik,"spibamlik, spibamozni",nek,NA,"János imád spibamozni, ezért sokat spibamlik.",Ők ritkán...,spibamlanak,spibamoznak,cselekszik,-lik,2,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,brüröznek,brürzenek,right,8.5369,0,33,33,110,1,111,brürzik / brürözik,"brürzik, brürözni",nek,NA,"János imád brürözni, ezért sokat brürzik.",Ők ritkán...,brürzenek,brüröznek,cselekszik,-zik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,hűgzöm,hűgzök,right,2.9676,0,34,34,107,1,162,hűgzik,hűgzöl,NA,NA,Te bizony sokat hűgzöl.,Én is sokat...,hűgzök,hűgzöm,lakik,-zik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
,,,,,,,,,,,,,,,,,brűklötök,brűköztök,right,4.5679,0,35,35,153,1,154,brűklik / brűközik,"brűklik, brűközni",tek,NA,"János imád brűközni, ezért sokat brűklik.",Ti ritkán...,brűklötök,brűköztök,cselekszik,-lik,1,PR2010,1999,nő,nem,2022-04-04_21h37.11.399,hesp_baseline,2021.2.3,Win32,59.85873339
