my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list3.csv,space,11.2745,space,11.2036,right,5.1905,space,5.0346,left,3.3359,space,1.348,left,7.7011,space,3.7728,vodecnél,vodecnál,left,4.6549,0,0,0,30,1,139,vodec,vodec,nál,e,Ez itt egy vodec.,Nincs is jobb egy jó...,vodecnél,vodecnál,dzsungel,NA,NA,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,sztruglom,sztruglok,right,7.1068,0,1,1,67,1,122,sztruglik,sztruglasz,NA,NA,Te bizony sokat sztruglasz.,Én is sokat...,sztruglok,sztruglom,lakik,-lik,1,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,spülöklöm,spülöklök,right,3.3891,0,2,2,56,1,111,spülöklik,spülöklesz,NA,NA,Te bizony sokat spülöklesz.,Én is sokat...,spülöklök,spülöklöm,lakik,-lik,2,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,sztrűkszöm,sztrűkszök,right,2.8876,0,3,3,77,1,132,sztrűkszik,sztrűkszöl,NA,NA,Te bizony sokat sztrűkszöl.,Én is sokat...,sztrűkszök,sztrűkszöm,lakik,-szik,1,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,zödlök,zödlöm,left,1.7896,0,4,4,106,1,161,zödlik,zödlesz,NA,NA,Te bizony sokat zödlesz.,Én is sokat...,zödlök,zödlöm,lakik,-lik,1,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,pijélnél,pijélnál,left,6.8239,0,5,5,3,1,112,pijél,pijél,nál,é,Ez itt egy pijél.,Nincs is jobb egy jó...,pijélnél,pijélnál,dzsungel,NA,NA,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,narjárzom,narjárzok,right,3.3535,0,6,6,61,1,116,narjárzik,narjárzol,NA,NA,Te bizony sokat narjárzol.,Én is sokat...,narjárzok,narjárzom,lakik,-zik,2,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,ronszekben,ronszekban,left,4.0536,0,7,7,18,1,127,ronszek,ronszek,ban,e,Ez itt egy ronszek.,Ott vagyunk a...,ronszekben,ronszekban,dzsungel,NA,NA,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,sztrijzok,sztrijzom,left,4.5053,0,8,8,68,1,123,sztrijzik,sztrijzol,NA,NA,Te bizony sokat sztrijzol.,Én is sokat...,sztrijzok,sztrijzom,lakik,-zik,1,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,bihánylom,bihánylok,right,3.5268,0,9,9,89,1,144,bihánylik,bihánylasz,NA,NA,Te bizony sokat bihánylasz.,Én is sokat...,bihánylok,bihánylom,lakik,-lik,2,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,brindeznek,brindeznak,left,2.5717,0,10,10,6,1,115,brindez,brindez,nak,e,Ez itt egy brindez.,Elneveztem a kutyámat...,brindeznek,brindeznak,dzsungel,NA,NA,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,piragszok,piragszom,left,1.807,0,11,11,83,1,138,piragszik,piragszol,NA,NA,Te bizony sokat piragszol.,Én is sokat...,piragszok,piragszom,lakik,-szik,2,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,zsáderban,zsáderben,right,1.4377,0,12,12,25,1,134,zsáder,zsáder,ban,e,Ez itt egy zsáder.,Ott vagyunk a...,zsáderben,zsáderban,dzsungel,NA,NA,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,bidemban,bidemben,right,1.6443,0,13,13,2,1,111,bidem,bidem,ban,e,Ez itt egy bidem.,Ott vagyunk a...,bidemben,bidemban,dzsungel,NA,NA,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,mágamozunk,mágamlunk,left,8.9572,0,14,14,140,1,141,mágamlik / mágamozik,"mágamlik, mágamozni",ünk,NA,"János imád mágamozni, ezért sokat mágamlik.",Mi ritkán...,mágamlunk,mágamozunk,cselekszik,-lik,2,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,gibemlünk,gibemezünk,right,1.9873,0,15,15,115,1,116,gibemlik / gibemezik,"gibemlik, gibemezni",ünk,NA,"János imád gibemezni, ezért sokat gibemlik.",Mi ritkán...,gibemlünk,gibemezünk,cselekszik,-lik,2,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,frilegszek,frilegszem,right,2.1405,0,16,16,72,1,127,frilegszik,frilegszel,NA,NA,Te bizony sokat frilegszel.,Én is sokat...,frilegszek,frilegszem,lakik,-szik,2,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,vileslünk,vilesezünk,right,5.1385,0,17,17,139,1,140,vileslik / vilesezik,"vileslik, vilesezni",ünk,NA,"János imád vilesezni, ezért sokat vileslik.",Mi ritkán...,vileslünk,vilesezünk,cselekszik,-lik,2,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,prezlem,prezlek,right,2.3584,0,18,18,87,1,142,prezlik,prezlesz,NA,NA,Te bizony sokat prezlesz.,Én is sokat...,prezlek,prezlem,lakik,-lik,1,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,spuborzanak,spuboroznak,right,13.1239,0,19,19,161,1,162,spuborzik / spuborozik,"spuborzik, spuborozni",nek,NA,"János imád spuborozni, ezért sokat spuborzik.",Ők ritkán...,spuborzanak,spuboroznak,cselekszik,-zik,2,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,trűnyöznek,trűnylenek,right,2.319,0,20,20,119,1,120,trűnylik / trűnyözik,"trűnylik, trűnyözni",nek,NA,"János imád trűnyözni, ezért sokat trűnylik.",Ők ritkán...,trűnylenek,trűnyöznek,cselekszik,-lik,1,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,nyupérnál,nyupérnél,right,2.3212,0,21,21,52,1,161,nyupér,nyupér,nál,é,Ez itt egy nyupér.,Nincs is jobb egy jó...,nyupérnél,nyupérnál,dzsungel,NA,NA,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,zsádévnak,zsádévnek,right,5.1212,0,22,22,20,1,129,zsádév,zsádév,nak,é,Ez itt egy zsádév.,Elneveztem a kutyámat...,zsádévnek,zsádévnak,dzsungel,NA,NA,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,klarágzotok,klarágoztok,left,4.7072,0,23,23,114,1,115,klarágzik / klarágozik,"klarágzik, klarágozni",tek,NA,"János imád klarágozni, ezért sokat klarágzik.",Ti ritkán...,klarágzotok,klarágoztok,cselekszik,-zik,2,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,sartelyban,sartelyben,right,3.1708,0,24,24,40,1,149,sartely,sartely,ban,e,Ez itt egy sartely.,Ott vagyunk a...,sartelyben,sartelyban,dzsungel,NA,NA,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,bűtszöm,bűtszök,right,1.8563,0,25,25,82,1,137,bűtszik,bűtszöl,NA,NA,Te bizony sokat bűtszöl.,Én is sokat...,bűtszök,bűtszöm,lakik,-szik,1,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
,,,,,,,,,,,,,,,,,sűzlök,sűzlöm,left,1.3218,0,26,26,54,1,109,sűzlik,sűzlesz,NA,NA,Te bizony sokat sűzlesz.,Én is sokat...,sűzlök,sűzlöm,lakik,-lik,1,PR2015,1999,férfi,nem,2022-04-05_19h42.36.623,hesp_baseline,2021.2.3,Win32,59.44243001
