my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list2.csv,space,17.2765,space,8.3116,right,7.6922,space,12.7699,left,6.235,space,7.9669,left,8.1269,space,17.8861,spiharzotok,spiharoztok,right,39.9817,0,0,0,127,1,74,spiharzik / spiharozik,"spiharzik, spiharozni",tek,NA,"János imád spiharozni, ezért sokat spiharzik.",Ti ritkán...,spiharzotok,spiharoztok,cselekszik,-zik,2,PR2020,1998,nő,nem,2022-04-06_21h31.51.256,hesp_baseline,2021.2.3,Win32,59.96641881
,,,,,,,,,,,,,,,,,molszotok,molodtok,left,19.3037,0,1,1,142,1,89,molszik / molodik,"molszik, molodni",tek,NA,"János imád molodni, ezért sokat molszik.",Ti ritkán...,molszotok,molodtok,cselekszik,-szik,1,PR2020,1998,nő,nem,2022-04-06_21h31.51.256,hesp_baseline,2021.2.3,Win32,59.96641881
,,,,,,,,,,,,,,,,,dingecnek,dingecnak,left,8.3232,0,2,2,42,1,97,dingec,dingec,nak,e,Ez itt egy dingec.,Elneveztem a kutyámat...,dingecnek,dingecnak,dzsungel,NA,NA,PR2020,1998,nő,nem,2022-04-06_21h31.51.256,hesp_baseline,2021.2.3,Win32,59.96641881
,,,,,,,,,,,,,,,,,klajrénnek,klajrénnak,right,11.1637,0,3,3,41,1,96,klajrén,klajrén,nak,é,Ez itt egy klajrén.,Elneveztem a kutyámat...,klajrénnek,klajrénnak,dzsungel,NA,NA,PR2020,1998,nő,nem,2022-04-06_21h31.51.256,hesp_baseline,2021.2.3,Win32,59.96641881
,,,,,,,,,,,,,,,,,flerékedünk,flerékszünk,left,13.715,0,4,4,159,1,106,flerékszik / flerékedik,"flerékszik, flerékedni",ünk,NA,"János imád flerékedni, ezért sokat flerékszik.",Mi ritkán...,flerékszünk,flerékedünk,cselekszik,-szik,2,PR2020,1998,nő,nem,2022-04-06_21h31.51.256,hesp_baseline,2021.2.3,Win32,59.96641881
,,,,,,,,,,,,,,,,,klingeszban,klingeszben,right,6.3325,0,5,5,1,1,56,klingesz,klingesz,ban,e,Ez itt egy klingesz.,Ott vagyunk a...,klingeszben,klingeszban,dzsungel,NA,NA,PR2020,1998,nő,nem,2022-04-06_21h31.51.256,hesp_baseline,2021.2.3,Win32,59.96641881
,,,,,,,,,,,,,,,,,csubzunk,csubozunk,left,8.2715,0,6,6,111,1,58,csubzik / csubozik,"csubzik, csubozni",ünk,NA,"János imád csubozni, ezért sokat csubzik.",Mi ritkán...,csubzunk,csubozunk,cselekszik,-zik,1,PR2020,1998,nő,nem,2022-04-06_21h31.51.256,hesp_baseline,2021.2.3,Win32,59.96641881
,,,,,,,,,,,,,,,,,tumélynél,tumélynál,right,4.9183,0,7,7,28,1,83,tumély,tumély,nál,é,Ez itt egy tumély.,Nincs is jobb egy jó...,tumélynél,tumélynál,dzsungel,NA,NA,PR2020,1998,nő,nem,2022-04-06_21h31.51.256,hesp_baseline,2021.2.3,Win32,59.96641881
,,,,,,,,,,,,,,,,,zihencnak,zihencnek,right,4.837,0,8,8,52,1,107,zihenc,zihenc,nak,e,Ez itt egy zihenc.,Elneveztem a kutyámat...,zihencnek,zihencnak,dzsungel,NA,NA,PR2020,1998,nő,nem,2022-04-06_21h31.51.256,hesp_baseline,2021.2.3,Win32,59.96641881
,,,,,,,,,,,,,,,,,bribékszetek,bribékedtek,right,7.6372,0,9,9,141,1,88,bribékszik / bribékedik,"bribékszik, bribékedni",tek,NA,"János imád bribékedni, ezért sokat bribékszik.",Ti ritkán...,bribékszetek,bribékedtek,cselekszik,-szik,2,PR2020,1998,nő,nem,2022-04-06_21h31.51.256,hesp_baseline,2021.2.3,Win32,59.96641881
