my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list1.csv,space,13.3369,space,6.8894,right,5.601299999,space,11.5735,left,5.056,space,7.596900002,left,7.936200001,space,15.1726,hivépban,hivépben,right,10.5523,0,0,0,44,1,45,hivép,hivép,ban,é,Ez itt egy hivép.,Ott vagyunk a...,hivépben,hivépban,dzsungel,NA,NA,PR2054,1985,nő,nem,2022-04-14_08h51.26.785,hesp_baseline,2021.2.3,Win32,59.67655308
,,,,,,,,,,,,,,,,,sztrajoznak,sztrajlanak,right,16.3831,0,1,1,144,1,37,sztrajlik / sztrajozik,"sztrajlik, sztrajozni",nek,NA,"János imád sztrajozni, ezért sokat sztrajlik.",Ők ritkán...,sztrajlanak,sztrajoznak,cselekszik,-lik,1,PR2054,1985,nő,nem,2022-04-14_08h51.26.785,hesp_baseline,2021.2.3,Win32,59.67655308
,,,,,,,,,,,,,,,,,géregeztek,géregletek,left,18.3111,0,2,2,124,1,17,géreglik / géregezik,"géreglik, géregezni",tek,NA,"János imád géregezni, ezért sokat géreglik.",Ti ritkán...,géregletek,géregeztek,cselekszik,-lik,2,PR2054,1985,nő,nem,2022-04-14_08h51.26.785,hesp_baseline,2021.2.3,Win32,59.67655308
,,,,,,,,,,,,,,,,,klörlök,klörlöm,left,6.2156,0,3,3,80,1,27,klörlik,klörlesz,NA,NA,Te bizony sokat klörlesz.,Én is sokat...,klörlök,klörlöm,lakik,-lik,1,PR2054,1985,nő,nem,2022-04-14_08h51.26.785,hesp_baseline,2021.2.3,Win32,59.67655308
,,,,,,,,,,,,,,,,,lorzensnál,lorzensnél,right,6.149299999,0,4,4,34,1,35,lorzens,lorzens,nál,e,Ez itt egy lorzens.,Nincs is jobb egy jó...,lorzensnél,lorzensnál,dzsungel,NA,NA,PR2054,1985,nő,nem,2022-04-14_08h51.26.785,hesp_baseline,2021.2.3,Win32,59.67655308
,,,,,,,,,,,,,,,,,pebzek,pebzem,left,5.881200001,0,5,5,57,1,4,pebzik,pebzel,NA,NA,Te bizony sokat pebzel.,Én is sokat...,pebzek,pebzem,lakik,-zik,1,PR2054,1985,nő,nem,2022-04-14_08h51.26.785,hesp_baseline,2021.2.3,Win32,59.67655308
,,,,,,,,,,,,,,,,,riványoztok,riványlotok,left,7.3246,0,6,6,117,1,10,riványlik / riványozik,"riványlik, riványozni",tek,NA,"János imád riványozni, ezért sokat riványlik.",Ti ritkán...,riványlotok,riványoztok,cselekszik,-lik,2,PR2054,1985,nő,nem,2022-04-14_08h51.26.785,hesp_baseline,2021.2.3,Win32,59.67655308
,,,,,,,,,,,,,,,,,csibagzotok,csibagoztok,right,5.9965,0,7,7,114,1,7,csibagzik / csibagozik,"csibagzik, csibagozni",tek,NA,"János imád csibagozni, ezért sokat csibagzik.",Ti ritkán...,csibagzotok,csibagoztok,cselekszik,-zik,2,PR2054,1985,nő,nem,2022-04-14_08h51.26.785,hesp_baseline,2021.2.3,Win32,59.67655308
,,,,,,,,,,,,,,,,,marzok,marzom,left,3.418799999,0,8,8,99,1,46,marzik,marzol,NA,NA,Te bizony sokat marzol.,Én is sokat...,marzok,marzom,lakik,-zik,1,PR2054,1985,nő,nem,2022-04-14_08h51.26.785,hesp_baseline,2021.2.3,Win32,59.67655308
,,,,,,,,,,,,,,,,,brivaklotok,brivakoztok,right,8.690200001,0,9,9,134,1,27,brivaklik / brivakozik,"brivaklik, brivakozni",tek,NA,"János imád brivakozni, ezért sokat brivaklik.",Ti ritkán...,brivaklotok,brivakoztok,cselekszik,-lik,2,PR2054,1985,nő,nem,2022-04-14_08h51.26.785,hesp_baseline,2021.2.3,Win32,59.67655308
