my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list1.csv,space,9.8368,space,7.3452,right,6.9293,space,11.294,right,7.0332,space,5.657,left,9.1688,space,9.4588,privékszenek,privékednek,right,8.1332,0,0,0,149,1,42,privékszik / privékedik,"privékszik, privékedni",nek,NA,"János imád privékedni, ezért sokat privékszik.",Ők ritkán...,privékszenek,privékednek,cselekszik,-szik,2,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,nyülököznek,nyülöklenek,left,13.9467,0,1,1,108,1,1,nyülöklik / nyülöközik,"nyülöklik, nyülöközni",nek,NA,"János imád nyülöközni, ezért sokat nyülöklik.",Ők ritkán...,nyülöklenek,nyülököznek,cselekszik,-lik,2,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,püzöztök,püzlötök,left,12.21,0,2,2,152,1,45,püzlik / püzözik,"püzlik, püzözni",tek,NA,"János imád püzözni, ezért sokat püzlik.",Ti ritkán...,püzlötök,püzöztök,cselekszik,-lik,1,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,spicetnek,spicetnak,left,6.0899,0,3,3,35,1,36,spicet,spicet,nak,e,Ez itt egy spicet.,Elneveztem a kutyámat...,spicetnek,spicetnak,dzsungel,NA,NA,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,nyizozunk,nyizlunk,left,5.1618,0,4,4,135,1,28,nyizlik / nyizozik,"nyizlik, nyizozni",ünk,NA,"János imád nyizozni, ezért sokat nyizlik.",Mi ritkán...,nyizlunk,nyizozunk,cselekszik,-lik,1,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,plűbzöm,plűbzök,right,6.9354,0,5,5,107,1,54,plűbzik,plűbzöl,NA,NA,Te bizony sokat plűbzöl.,Én is sokat...,plűbzök,plűbzöm,lakik,-zik,1,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,tarhézben,tarhézban,right,7.4686,0,6,6,25,1,26,tarhéz,tarhéz,ban,é,Ez itt egy tarhéz.,Ott vagyunk a...,tarhézben,tarhézban,dzsungel,NA,NA,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,gihejezünk,gihejlünk,right,11.6959,0,7,7,146,1,39,gihejlik / gihejezik,"gihejlik, gihejezni",ünk,NA,"János imád gihejezni, ezért sokat gihejlik.",Mi ritkán...,gihejlünk,gihejezünk,cselekszik,-lik,2,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,hurjorzok,hurjorzom,right,7.2442,0,8,8,59,1,6,hurjorzik,hurjorzol,NA,NA,Te bizony sokat hurjorzol.,Én is sokat...,hurjorzok,hurjorzom,lakik,-zik,2,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,jutélynál,jutélynél,left,5.4875,0,9,9,11,1,12,jutély,jutély,nál,é,Ez itt egy jutély.,Nincs is jobb egy jó...,jutélynél,jutélynál,dzsungel,NA,NA,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,jalrénynál,jalrénynél,right,4.1158,0,10,10,0,1,1,jalrény,jalrény,nál,é,Ez itt egy jalrény.,Nincs is jobb egy jó...,jalrénynél,jalrénynál,dzsungel,NA,NA,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,nyivágzunk,nyivágozunk,right,6.9971,0,11,11,113,1,6,nyivágzik / nyivágozik,"nyivágzik, nyivágozni",ünk,NA,"János imád nyivágozni, ezért sokat nyivágzik.",Mi ritkán...,nyivágzunk,nyivágozunk,cselekszik,-zik,2,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,köszöztök,köszlötök,left,5.2302,0,12,12,120,1,13,köszlik / köszözik,"köszlik, köszözni",tek,NA,"János imád köszözni, ezért sokat köszlik.",Ti ritkán...,köszlötök,köszöztök,cselekszik,-lik,1,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,spilágzok,spilágzom,right,4.1146,0,13,13,76,1,23,spilágzik,spilágzol,NA,NA,Te bizony sokat spilágzol.,Én is sokat...,spilágzok,spilágzom,lakik,-zik,2,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,trodélyban,trodélyben,left,3.1457,0,14,14,28,1,29,trodély,trodély,ban,é,Ez itt egy trodély.,Ott vagyunk a...,trodélyben,trodélyban,dzsungel,NA,NA,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
,,,,,,,,,,,,,,,,,nuhétnél,nuhétnál,right,4.0935,0,15,15,29,1,30,nuhét,nuhét,nál,é,Ez itt egy nuhét.,Nincs is jobb egy jó...,nuhétnél,nuhétnál,dzsungel,NA,NA,PR2070,2002,nő,nem,2022-04-18_11h04.00.392,hesp_baseline,2021.2.3,Win32,60.09615385
