my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list1.csv,space,7.8558,space,3.0176,right,5.645,space,8.5577,left,4.0751,space,1.7541,left,7.017,space,4.4152,kliszernél,kliszernál,left,6.2933,0,0,0,31,1,32,kliszer,kliszer,nál,e,Ez itt egy kliszer.,Nincs is jobb egy jó...,kliszernél,kliszernál,dzsungel,NA,NA,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,flözlöm,flözlök,right,3.3419,0,1,1,74,1,21,flözlik,flözlesz,NA,NA,Te bizony sokat flözlesz.,Én is sokat...,flözlök,flözlöm,lakik,-lik,1,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,spatszom,spatszok,left,4.1249,0,2,2,73,1,20,spatszik,spatszol,NA,NA,Te bizony sokat spatszol.,Én is sokat...,spatszok,spatszom,lakik,-szik,1,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,spibádzok,spibádzom,right,3.3225,0,3,3,65,1,12,spibádzik,spibádzol,NA,NA,Te bizony sokat spibádzol.,Én is sokat...,spibádzok,spibádzom,lakik,-zik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,pilégednek,pilégszenek,right,7.787,0,4,4,150,1,43,pilégszik / pilégedik,"pilégszik, pilégedni",nek,NA,"János imád pilégedni, ezért sokat pilégszik.",Ők ritkán...,pilégszenek,pilégednek,cselekszik,-szik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,pebzek,pebzem,right,3.0312,0,5,5,57,1,4,pebzik,pebzel,NA,NA,Te bizony sokat pebzel.,Én is sokat...,pebzek,pebzem,lakik,-zik,1,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,préleglem,préleglek,right,4.0657,0,6,6,104,1,51,préleglik,préleglesz,NA,NA,Te bizony sokat préleglesz.,Én is sokat...,préleglek,préleglem,lakik,-lik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,pöröztök,pörzötök,right,5.434,0,7,7,153,1,46,pörzik / pörözik,"pörzik, pörözni",tek,NA,"János imád pörözni, ezért sokat pörzik.",Ti ritkán...,pörzötök,pöröztök,cselekszik,-zik,1,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,gihejezünk,gihejlünk,left,4.131,0,8,8,146,1,39,gihejlik / gihejezik,"gihejlik, gihejezni",ünk,NA,"János imád gihejezni, ezért sokat gihejlik.",Mi ritkán...,gihejlünk,gihejezünk,cselekszik,-lik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,klordénynak,klordénynek,right,3.4942,0,9,9,9,1,10,klordény,klordény,nak,é,Ez itt egy klordény.,Elneveztem a kutyámat...,klordénynek,klordénynak,dzsungel,NA,NA,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,brülösözünk,brülöslünk,left,2.8613,0,10,10,109,1,2,brülöslik / brülösözik,"brülöslik, brülösözni",ünk,NA,"János imád brülösözni, ezért sokat brülöslik.",Mi ritkán...,brülöslünk,brülösözünk,cselekszik,-lik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,vilakszok,vilakszom,right,2.4933,0,11,11,97,1,44,vilakszik,vilakszol,NA,NA,Te bizony sokat vilakszol.,Én is sokat...,vilakszok,vilakszom,lakik,-szik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,píjlok,píjlom,left,1.9648,0,12,12,75,1,22,píjlik,píjlasz,NA,NA,Te bizony sokat píjlasz.,Én is sokat...,píjlok,píjlom,lakik,-lik,1,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,frélegzünk,frélegezünk,left,3.3301,0,13,13,147,1,40,frélegzik / frélegezik,"frélegzik, frélegezni",ünk,NA,"János imád frélegezni, ezért sokat frélegzik.",Mi ritkán...,frélegzünk,frélegezünk,cselekszik,-zik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,gábédnál,gábédnél,left,4.6014,0,14,14,39,1,40,gábéd,gábéd,nál,é,Ez itt egy gábéd.,Nincs is jobb egy jó...,gábédnél,gábédnál,dzsungel,NA,NA,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,flérlek,flérlem,left,2.6458,0,15,15,89,1,36,flérlik,flérlesz,NA,NA,Te bizony sokat flérlesz.,Én is sokat...,flérlek,flérlem,lakik,-lik,1,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,hiragzanak,hiragoznak,right,3.407,0,16,16,119,1,12,hiragzik / hiragozik,"hiragzik, hiragozni",nek,NA,"János imád hiragozni, ezért sokat hiragzik.",Ők ritkán...,hiragzanak,hiragoznak,cselekszik,-zik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,monvegnél,monvegnál,left,4.1156,0,17,17,26,1,27,monveg,monveg,nál,e,Ez itt egy monveg.,Nincs is jobb egy jó...,monvegnél,monvegnál,dzsungel,NA,NA,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,hosétnak,hosétnek,left,2.305,0,18,18,8,1,9,hosét,hosét,nak,é,Ez itt egy hosét.,Elneveztem a kutyámat...,hosétnek,hosétnak,dzsungel,NA,NA,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,galárzanak,galároznak,left,1.809,0,19,19,154,1,47,galárzik / galározik,"galárzik, galározni",nek,NA,"János imád galározni, ezért sokat galárzik.",Ők ritkán...,galárzanak,galároznak,cselekszik,-zik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,vanylok,vanylom,right,1.8447,0,20,20,61,1,8,vanylik,vanylasz,NA,NA,Te bizony sokat vanylasz.,Én is sokat...,vanylok,vanylom,lakik,-lik,1,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,livaklok,livaklom,left,2.4824,0,21,21,82,1,29,livaklik,livaklasz,NA,NA,Te bizony sokat livaklasz.,Én is sokat...,livaklok,livaklom,lakik,-lik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,géregletek,géregeztek,right,3.929,0,22,22,124,1,17,géreglik / géregezik,"géreglik, géregezni",tek,NA,"János imád géregezni, ezért sokat géreglik.",Ti ritkán...,géregletek,géregeztek,cselekszik,-lik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,brigesztnak,brigesztnek,right,1.9795,0,23,23,48,1,49,brigeszt,brigeszt,nak,e,Ez itt egy brigeszt.,Elneveztem a kutyámat...,brigesztnek,brigesztnak,dzsungel,NA,NA,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,mádépnál,mádépnél,right,2.9854,0,24,24,1,1,2,mádép,mádép,nál,é,Ez itt egy mádép.,Nincs is jobb egy jó...,mádépnél,mádépnál,dzsungel,NA,NA,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,brobódzom,brobódzok,left,1.6355,0,25,25,96,1,43,brobódzik,brobódzol,NA,NA,Te bizony sokat brobódzol.,Én is sokat...,brobódzok,brobódzom,lakik,-zik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,privékednek,privékszenek,left,1.3129,0,26,26,149,1,42,privékszik / privékedik,"privékszik, privékedni",nek,NA,"János imád privékedni, ezért sokat privékszik.",Ők ritkán...,privékszenek,privékednek,cselekszik,-szik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,míslunk,mísozunk,right,4.9609,0,27,27,123,1,16,míslik / mísozik,"míslik, mísozni",ünk,NA,"János imád mísozni, ezért sokat míslik.",Mi ritkán...,míslunk,mísozunk,cselekszik,-lik,1,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,kűdlenek,kűdöznek,right,2.2287,0,28,28,142,1,35,kűdlik / kűdözik,"kűdlik, kűdözni",nek,NA,"János imád kűdözni, ezért sokat kűdlik.",Ők ritkán...,kűdlenek,kűdöznek,cselekszik,-lik,1,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,breslenek,breseznek,left,2.9678,0,29,29,115,1,8,breslik / bresezik,"breslik, bresezni",nek,NA,"János imád bresezni, ezért sokat breslik.",Ők ritkán...,breslenek,breseznek,cselekszik,-lik,1,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,bügöznek,bügzenek,left,2.9647,0,30,30,118,1,11,bügzik / bügözik,"bügzik, bügözni",nek,NA,"János imád bügözni, ezért sokat bügzik.",Ők ritkán...,bügzenek,bügöznek,cselekszik,-zik,1,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,ibáglok,ibáglom,right,2.3889,0,31,31,88,1,35,ibáglik,ibáglasz,NA,NA,Te bizony sokat ibáglasz.,Én is sokat...,ibáglok,ibáglom,lakik,-lik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
,,,,,,,,,,,,,,,,,csibagoztok,csibagzotok,left,4.6483,0,32,32,114,1,7,csibagzik / csibagozik,"csibagzik, csibagozni",tek,NA,"János imád csibagozni, ezért sokat csibagzik.",Ti ritkán...,csibagzotok,csibagoztok,cselekszik,-zik,2,PR2037,2002,nő,nem,2022-04-12_16h00.58.172,hesp_baseline,2021.2.3,Win32,60.40471157
