my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list3.csv,space,47.322,space,9.4046,right,8.4929,space,21.0761,left,7.5259,space,8.961,left,11.0537,space,15.6421,brindeznek,brindeznak,left,8.302,0,0,0,6,1,115,brindez,brindez,nak,e,Ez itt egy brindez.,Elneveztem a kutyámat...,brindeznek,brindeznak,dzsungel,NA,NA,PR2038,2002,nő,nem,2022-04-18_13h59.41.621,hesp_baseline,2021.2.3,Win32,60.0240096
,,,,,,,,,,,,,,,,,vobzotok,voboztok,left,16.3584,0,1,1,158,1,159,vobzik / vobozik,"vobzik, vobozni",tek,NA,"János imád vobozni, ezért sokat vobzik.",Ti ritkán...,vobzotok,voboztok,cselekszik,-zik,1,PR2038,2002,nő,nem,2022-04-18_13h59.41.621,hesp_baseline,2021.2.3,Win32,60.0240096
,,,,,,,,,,,,,,,,,büglök,büglöm,left,7.1373,0,2,2,101,1,156,büglik,büglesz,NA,NA,Te bizony sokat büglesz.,Én is sokat...,büglök,büglöm,lakik,-lik,1,PR2038,2002,nő,nem,2022-04-18_13h59.41.621,hesp_baseline,2021.2.3,Win32,60.0240096
,,,,,,,,,,,,,,,,,flugonyoznak,flugonylanak,right,20.9246,0,3,3,111,1,112,flugonylik / flugonyozik,"flugonylik, flugonyozni",nek,NA,"János imád flugonyozni, ezért sokat flugonylik.",Ők ritkán...,flugonylanak,flugonyoznak,cselekszik,-lik,2,PR2038,2002,nő,nem,2022-04-18_13h59.41.621,hesp_baseline,2021.2.3,Win32,60.0240096
,,,,,,,,,,,,,,,,,brivágoznak,briváglanak,right,6.659,0,4,4,138,1,139,briváglik / brivágozik,"briváglik, brivágozni",nek,NA,"János imád brivágozni, ezért sokat briváglik.",Ők ritkán...,briváglanak,brivágoznak,cselekszik,-lik,2,PR2038,2002,nő,nem,2022-04-18_13h59.41.621,hesp_baseline,2021.2.3,Win32,60.0240096
,,,,,,,,,,,,,,,,,brukésznél,brukésznál,left,7.4263,0,5,5,10,1,119,brukész,brukész,nál,é,Ez itt egy brukész.,Nincs is jobb egy jó...,brukésznél,brukésznál,dzsungel,NA,NA,PR2038,2002,nő,nem,2022-04-18_13h59.41.621,hesp_baseline,2021.2.3,Win32,60.0240096
,,,,,,,,,,,,,,,,,gerénylem,gerénylek,right,5.0477,0,6,6,99,1,154,gerénylik,gerénylesz,NA,NA,Te bizony sokat gerénylesz.,Én is sokat...,gerénylek,gerénylem,lakik,-lik,2,PR2038,2002,nő,nem,2022-04-18_13h59.41.621,hesp_baseline,2021.2.3,Win32,60.0240096
,,,,,,,,,,,,,,,,,spülőrzöm,spülőrzök,right,7.2588,0,7,7,69,1,124,spülőrzik,spülőrzöl,NA,NA,Te bizony sokat spülőrzöl.,Én is sokat...,spülőrzök,spülőrzöm,lakik,-zik,2,PR2038,2002,nő,nem,2022-04-18_13h59.41.621,hesp_baseline,2021.2.3,Win32,60.0240096
,,,,,,,,,,,,,,,,,treglem,treglek,right,4.0605,0,8,8,81,1,136,treglik,treglesz,NA,NA,Te bizony sokat treglesz.,Én is sokat...,treglek,treglem,lakik,-lik,1,PR2038,2002,nő,nem,2022-04-18_13h59.41.621,hesp_baseline,2021.2.3,Win32,60.0240096
,,,,,,,,,,,,,,,,,ronszekban,ronszekben,right,6.2636,0,9,9,18,1,127,ronszek,ronszek,ban,e,Ez itt egy ronszek.,Ott vagyunk a...,ronszekben,ronszekban,dzsungel,NA,NA,PR2038,2002,nő,nem,2022-04-18_13h59.41.621,hesp_baseline,2021.2.3,Win32,60.0240096
