my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list2.csv,space,19.8074,space,10.5794,right,9.0339,space,21.4096,left,7.2364,space,11.1858,left,22.3448,space,19.9624,dingecnek,dingecnak,left,6.9463,0,0,0,42,1,97,dingec,dingec,nak,e,Ez itt egy dingec.,Elneveztem a kutyámat...,dingecnek,dingecnak,dzsungel,NA,NA,PR2027,1999,férfi,nem,2022-04-08_17h45.57.124,hesp_baseline,2021.2.3,Win32,117.1508903
,,,,,,,,,,,,,,,,,dihelynek,dihelynak,left,7.5365,0,1,1,20,1,75,dihely,dihely,nak,e,Ez itt egy dihely.,Elneveztem a kutyámat...,dihelynek,dihelynak,dzsungel,NA,NA,PR2027,1999,férfi,nem,2022-04-08_17h45.57.124,hesp_baseline,2021.2.3,Win32,117.1508903
,,,,,,,,,,,,,,,,,líroznak,lírlanak,left,9.1382,0,2,2,115,1,62,lírlik / lírozik,"lírlik, lírozni",nek,NA,"János imád lírozni, ezért sokat lírlik.",Ők ritkán...,lírlanak,líroznak,cselekszik,-lik,1,PR2027,1999,férfi,nem,2022-04-08_17h45.57.124,hesp_baseline,2021.2.3,Win32,117.1508903
,,,,,,,,,,,,,,,,,jonylom,jonylok,right,7.1282,0,3,3,55,1,56,jonylik,jonylasz,NA,NA,Te bizony sokat jonylasz.,Én is sokat...,jonylok,jonylom,lakik,-lik,1,PR2027,1999,férfi,nem,2022-04-08_17h45.57.124,hesp_baseline,2021.2.3,Win32,117.1508903
,,,,,,,,,,,,,,,,,navecban,navecben,right,7.833,0,4,4,8,1,63,navec,navec,ban,e,Ez itt egy navec.,Ott vagyunk a...,navecben,navecban,dzsungel,NA,NA,PR2027,1999,férfi,nem,2022-04-08_17h45.57.124,hesp_baseline,2021.2.3,Win32,117.1508903
,,,,,,,,,,,,,,,,,dilakoztok,dilaklotok,left,35.9381,0,5,5,158,1,105,dilaklik / dilakozik,"dilaklik, dilakozni",tek,NA,"János imád dilakozni, ezért sokat dilaklik.",Ti ritkán...,dilaklotok,dilakoztok,cselekszik,-lik,2,PR2027,1999,férfi,nem,2022-04-08_17h45.57.124,hesp_baseline,2021.2.3,Win32,117.1508903
,,,,,,,,,,,,,,,,,trírozunk,trírzunk,right,10.2628,0,6,6,116,1,63,trírzik / trírozik,"trírzik, trírozni",ünk,NA,"János imád trírozni, ezért sokat trírzik.",Mi ritkán...,trírzunk,trírozunk,cselekszik,-zik,1,PR2027,1999,férfi,nem,2022-04-08_17h45.57.124,hesp_baseline,2021.2.3,Win32,117.1508903
,,,,,,,,,,,,,,,,,livényezünk,livénylünk,right,10.0725,0,7,7,128,1,75,livénylik / livényezik,"livénylik, livényezni",ünk,NA,"János imád livényezni, ezért sokat livénylik.",Mi ritkán...,livénylünk,livényezünk,cselekszik,-lik,2,PR2027,1999,férfi,nem,2022-04-08_17h45.57.124,hesp_baseline,2021.2.3,Win32,117.1508903
,,,,,,,,,,,,,,,,,szanéjnak,szanéjnek,right,5.828,0,8,8,13,1,68,szanéj,szanéj,nak,é,Ez itt egy szanéj.,Elneveztem a kutyámat...,szanéjnek,szanéjnak,dzsungel,NA,NA,PR2027,1999,férfi,nem,2022-04-08_17h45.57.124,hesp_baseline,2021.2.3,Win32,117.1508903
,,,,,,,,,,,,,,,,,spihegzem,spihegzek,right,6.565,0,9,9,81,1,82,spihegzik,spihegzel,NA,NA,Te bizony sokat spihegzel.,Én is sokat...,spihegzek,spihegzem,lakik,-zik,2,PR2027,1999,férfi,nem,2022-04-08_17h45.57.124,hesp_baseline,2021.2.3,Win32,117.1508903
