my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list2.csv,space,62.655,space,9.52,right,10.912,space,19.996,left,13.491,space,9.829,left,13.759,space,17.191,ítensban,ítensben,right,8.475,0,0,0,50,1,105,ítens,ítens,ban,e,Ez itt egy ítens.,Ott vagyunk a...,ítensben,ítensban,dzsungel,NA,NA,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,flitlom,flitlok,right,44.923,0,1,1,90,1,91,flitlik,flitlasz,NA,NA,Te bizony sokat flitlasz.,Én is sokat...,flitlok,flitlom,lakik,-lik,1,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,frivamlunk,frivamozunk,left,9.666,0,2,2,122,1,69,frivamlik / frivamozik,"frivamlik, frivamozni",ünk,NA,"János imád frivamozni, ezért sokat frivamlik.",Mi ritkán...,frivamlunk,frivamozunk,cselekszik,-lik,2,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,spubonylok,spubonylom,left,7.365,0,3,3,104,1,105,spubonylik,spubonylasz,NA,NA,Te bizony sokat spubonylasz.,Én is sokat...,spubonylok,spubonylom,lakik,-lik,2,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,praslom,praslok,right,5.709,0,4,4,80,1,81,praslik,praslasz,NA,NA,Te bizony sokat praslasz.,Én is sokat...,praslok,praslom,lakik,-lik,1,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,sprűrlenek,sprűröznek,left,9.158,0,5,5,135,1,82,sprűrlik / sprűrözik,"sprűrlik, sprűrözni",nek,NA,"János imád sprűrözni, ezért sokat sprűrlik.",Ők ritkán...,sprűrlenek,sprűröznek,cselekszik,-lik,1,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,hákszanak,hákodnak,right,7.52,0,6,6,150,1,97,hákszik / hákodik,"hákszik, hákodni",nek,NA,"János imád hákodni, ezért sokat hákszik.",Ők ritkán...,hákszanak,hákodnak,cselekszik,-szik,1,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,gúdenban,gúdenben,right,3.924,0,7,7,4,1,59,gúden,gúden,ban,e,Ez itt egy gúden.,Ott vagyunk a...,gúdenben,gúdenban,dzsungel,NA,NA,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,fájézban,fájézben,right,4.508,0,8,8,7,1,62,fájéz,fájéz,ban,é,Ez itt egy fájéz.,Ott vagyunk a...,fájézben,fájézban,dzsungel,NA,NA,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,csólorzok,csólorzom,right,4.591,0,9,9,102,1,103,csólorzik,csólorzol,NA,NA,Te bizony sokat csólorzol.,Én is sokat...,csólorzok,csólorzom,lakik,-zik,2,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,brágaklom,brágaklok,right,5.038,0,10,10,71,1,72,brágaklik,brágaklasz,NA,NA,Te bizony sokat brágaklasz.,Én is sokat...,brágaklok,brágaklom,lakik,-lik,2,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,prazlunk,prazozunk,right,5.29,0,11,11,119,1,66,prazlik / prazozik,"prazlik, prazozni",ünk,NA,"János imád prazozni, ezért sokat prazlik.",Mi ritkán...,prazlunk,prazozunk,cselekszik,-lik,1,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,trírozunk,trírzunk,left,6.226,0,12,12,116,1,63,trírzik / trírozik,"trírzik, trírozni",ünk,NA,"János imád trírozni, ezért sokat trírzik.",Mi ritkán...,trírzunk,trírozunk,cselekszik,-zik,1,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,gilárzom,gilárzok,left,4.358,0,13,13,94,1,95,gilárzik,gilárzol,NA,NA,Te bizony sokat gilárzol.,Én is sokat...,gilárzok,gilárzom,lakik,-zik,2,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,prihegszenek,prihegednek,left,8.305,0,14,14,155,1,102,prihegszik / prihegedik,"prihegszik, prihegedni",nek,NA,"János imád prihegedni, ezért sokat prihegszik.",Ők ritkán...,prihegszenek,prihegednek,cselekszik,-szik,2,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
,,,,,,,,,,,,,,,,,klítegynél,klítegynál,left,4.526,0,15,15,5,1,60,klítegy,klítegy,nál,e,Ez itt egy klítegy.,Nincs is jobb egy jó...,klítegynél,klítegynál,dzsungel,NA,NA,PR2073,1980,nő,nem,2022-04-18_18h40.17.161,hesp_baseline,2021.2.3,Win32,59.88023952
