my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list2.csv,space,15.7099,space,7.8217,right,7.1111,space,12.8838,left,9.9725,space,8.4237,left,6.739,space,12.6583,floglom,floglok,right,10.2177,0,0,0,92,1,93,floglik,floglasz,NA,NA,Te bizony sokat floglasz.,Én is sokat...,floglok,floglom,lakik,-lik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,prohódzom,prohódzok,left,9.1777,0,1,1,66,1,67,prohódzik,prohódzol,NA,NA,Te bizony sokat prohódzol.,Én is sokat...,prohódzok,prohódzom,lakik,-zik,2,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,dóbemnek,dóbemnak,left,8.6096,0,2,2,48,1,103,dóbem,dóbem,nak,e,Ez itt egy dóbem.,Elneveztem a kutyámat...,dóbemnek,dóbemnak,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,nyábétban,nyábétben,left,20.41,0,3,3,21,1,76,nyábét,nyábét,ban,é,Ez itt egy nyábét.,Ott vagyunk a...,nyábétben,nyábétban,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,gúdenban,gúdenben,right,17.0101,0,4,4,4,1,59,gúden,gúden,ban,e,Ez itt egy gúden.,Ott vagyunk a...,gúdenben,gúdenban,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,szirlom,szirlok,right,4.8967,0,5,5,62,1,63,szirlik,szirlasz,NA,NA,Te bizony sokat szirlasz.,Én is sokat...,szirlok,szirlom,lakik,-lik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,klidlok,klidlom,left,5.5974,0,6,6,72,1,73,klidlik,klidlasz,NA,NA,Te bizony sokat klidlasz.,Én is sokat...,klidlok,klidlom,lakik,-lik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,bingéjnek,bingéjnak,left,10.018,0,7,7,49,1,104,bingéj,bingéj,nak,é,Ez itt egy bingéj.,Elneveztem a kutyámat...,bingéjnek,bingéjnak,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,flüröslöm,flüröslök,right,9.4272,0,8,8,87,1,88,flüröslik,flüröslesz,NA,NA,Te bizony sokat flüröslesz.,Én is sokat...,flüröslök,flüröslöm,lakik,-lik,2,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,dabzotok,daboztok,right,15.2449,0,9,9,109,1,56,dabzik / dabozik,"dabzik, dabozni",tek,NA,"János imád dabozni, ezért sokat dabzik.",Ti ritkán...,dabzotok,daboztok,cselekszik,-zik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,klingeszben,klingeszban,left,3.8804,0,10,10,1,1,56,klingesz,klingesz,ban,e,Ez itt egy klingesz.,Ott vagyunk a...,klingeszben,klingeszban,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,csintékban,csintékben,right,7.1414,0,11,11,23,1,78,csinték,csinték,ban,é,Ez itt egy csinték.,Ott vagyunk a...,csintékben,csintékban,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,ribegzek,ribegzem,right,5.1483,0,12,12,63,1,64,ribegzik,ribegzel,NA,NA,Te bizony sokat ribegzel.,Én is sokat...,ribegzek,ribegzem,lakik,-zik,2,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,nyametban,nyametben,left,4.1015,0,13,13,17,1,72,nyamet,nyamet,ban,e,Ez itt egy nyamet.,Ott vagyunk a...,nyametben,nyametban,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,cságyeltban,cságyeltben,left,5.0035,0,14,14,10,1,65,cságyelt,cságyelt,ban,e,Ez itt egy cságyelt.,Ott vagyunk a...,cságyeltben,cságyeltban,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,brágaklom,brágaklok,right,7.078,0,15,15,71,1,72,brágaklik,brágaklasz,NA,NA,Te bizony sokat brágaklasz.,Én is sokat...,brágaklok,brágaklom,lakik,-lik,2,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,livényezünk,livénylünk,right,11.5639,0,16,16,128,1,75,livénylik / livényezik,"livénylik, livényezni",ünk,NA,"János imád livényezni, ezért sokat livénylik.",Mi ritkán...,livénylünk,livényezünk,cselekszik,-lik,2,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,nűröklök,nűröklöm,left,8.3272,0,17,17,106,1,107,nűröklik,nűröklesz,NA,NA,Te bizony sokat nűröklesz.,Én is sokat...,nűröklök,nűröklöm,lakik,-lik,2,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,spivélnak,spivélnek,right,9.5132,0,18,18,27,1,82,spivél,spivél,nak,é,Ez itt egy spivél.,Elneveztem a kutyámat...,spivélnek,spivélnak,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,branylanak,branyoznak,left,12.4098,0,19,19,136,1,83,branylik / branyozik,"branylik, branyozni",nek,NA,"János imád branyozni, ezért sokat branylik.",Ők ritkán...,branylanak,branyoznak,cselekszik,-lik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,júdernak,júdernek,left,8.4935,0,20,20,53,1,108,júder,júder,nak,e,Ez itt egy júder.,Elneveztem a kutyámat...,júdernek,júdernak,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,spátennak,spátennek,right,7.4439,0,21,21,33,1,88,spáten,spáten,nak,e,Ez itt egy spáten.,Elneveztem a kutyámat...,spátennek,spátennak,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,frodlom,frodlok,right,10.4742,0,22,22,61,1,62,frodlik,frodlasz,NA,NA,Te bizony sokat frodlasz.,Én is sokat...,frodlok,frodlom,lakik,-lik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,garcépnál,garcépnél,left,8.177,0,23,23,38,1,93,garcép,garcép,nál,é,Ez itt egy garcép.,Nincs is jobb egy jó...,garcépnél,garcépnál,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,prihegszenek,prihegednek,left,6.2983,0,24,24,155,1,102,prihegszik / prihegedik,"prihegszik, prihegedni",nek,NA,"János imád prihegedni, ezért sokat prihegszik.",Ők ritkán...,prihegszenek,prihegednek,cselekszik,-szik,2,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,flüröklötök,flürököztök,left,6.7277,0,25,25,149,1,96,flüröklik / flüröközik,"flüröklik, flüröközni",tek,NA,"János imád flüröközni, ezért sokat flüröklik.",Ti ritkán...,flüröklötök,flürököztök,cselekszik,-lik,2,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,praslom,praslok,right,6.2445,0,26,26,80,1,81,praslik,praslasz,NA,NA,Te bizony sokat praslasz.,Én is sokat...,praslok,praslom,lakik,-lik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,zsigénnél,zsigénnál,left,6.1132,0,27,27,12,1,67,zsigén,zsigén,nál,é,Ez itt egy zsigén.,Nincs is jobb egy jó...,zsigénnél,zsigénnál,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,nyöböznek,nyöbzenek,left,7.4802,0,28,28,152,1,99,nyöbzik / nyöbözik,"nyöbzik, nyöbözni",nek,NA,"János imád nyöbözni, ezért sokat nyöbzik.",Ők ritkán...,nyöbzenek,nyöböznek,cselekszik,-zik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,ruslom,ruslok,right,4.7908,0,29,29,83,1,84,ruslik,ruslasz,NA,NA,Te bizony sokat ruslasz.,Én is sokat...,ruslok,ruslom,lakik,-lik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,csimennál,csimennél,right,4.2673,0,30,30,44,1,99,csimen,csimen,nál,e,Ez itt egy csimen.,Nincs is jobb egy jó...,csimennél,csimennál,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,flűmlöm,flűmlök,right,7.5956,0,31,31,54,1,55,flűmlik,flűmlesz,NA,NA,Te bizony sokat flűmlesz.,Én is sokat...,flűmlök,flűmlöm,lakik,-lik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,huroslok,huroslom,left,4.3466,0,32,32,76,1,77,huroslik,huroslasz,NA,NA,Te bizony sokat huroslasz.,Én is sokat...,huroslok,huroslom,lakik,-lik,2,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,sprebeznek,sprebzenek,left,13.8411,0,33,33,139,1,86,sprebzik / sprebezik,"sprebzik, sprebezni",nek,NA,"János imád sprebezni, ezért sokat sprebzik.",Ők ritkán...,sprebzenek,sprebeznek,cselekszik,-zik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,prazlunk,prazozunk,left,4.5123,0,34,34,119,1,66,prazlik / prazozik,"prazlik, prazozni",ünk,NA,"János imád prazozni, ezért sokat prazlik.",Mi ritkán...,prazlunk,prazozunk,cselekszik,-lik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,fájézben,fájézban,right,8.8546,0,35,35,7,1,62,fájéz,fájéz,ban,é,Ez itt egy fájéz.,Ott vagyunk a...,fájézben,fájézban,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,dihelynek,dihelynak,left,6.7617,0,36,36,20,1,75,dihely,dihely,nak,e,Ez itt egy dihely.,Elneveztem a kutyámat...,dihelynek,dihelynak,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,flitlom,flitlok,right,6.3304,0,37,37,90,1,91,flitlik,flitlasz,NA,NA,Te bizony sokat flitlasz.,Én is sokat...,flitlok,flitlom,lakik,-lik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,molszotok,molodtok,right,18.7832,0,38,38,142,1,89,molszik / molodik,"molszik, molodni",tek,NA,"János imád molodni, ezért sokat molszik.",Ti ritkán...,molszotok,molodtok,cselekszik,-szik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,dineltban,dineltben,right,7.1773,0,39,39,0,1,55,dinelt,dinelt,ban,e,Ez itt egy dinelt.,Ott vagyunk a...,dineltben,dineltban,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,sprogzom,sprogzok,left,4.2021,0,40,40,89,1,90,sprogzik,sprogzol,NA,NA,Te bizony sokat sprogzol.,Én is sokat...,sprogzok,sprogzom,lakik,-zik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,sprízemnál,sprízemnél,right,5.8955,0,41,41,22,1,77,sprízem,sprízem,nál,e,Ez itt egy sprízem.,Nincs is jobb egy jó...,sprízemnél,sprízemnál,dzsungel,NA,NA,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,csubozunk,csubzunk,right,4.7462,0,42,42,111,1,58,csubzik / csubozik,"csubzik, csubozni",ünk,NA,"János imád csubozni, ezért sokat csubzik.",Mi ritkán...,csubzunk,csubozunk,cselekszik,-zik,1,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
,,,,,,,,,,,,,,,,,frálasoznak,frálaslanak,right,6.8445,0,43,43,110,1,57,frálaslik / frálasozik,"frálaslik, frálasozni",nek,NA,"János imád frálasozni, ezért sokat frálaslik.",Ők ritkán...,frálaslanak,frálasoznak,cselekszik,-lik,2,PR2081,2001,nő,nem,2022-04-19_16h00.53.772,hesp_baseline,2021.2.3,Win32,58.18012567
