my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
list3.csv,space,62.3461,space,11.2945,right,9.3557,space,14.0254,left,7.9425,space,10.1899,left,12.6566,space,34.9573,gótemnak,gótemnek,right,6.755,0,0,0,35,1,144,gótem,gótem,nak,e,Ez itt egy gótem.,Elneveztem a kutyámat...,gótemnek,gótemnak,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,klarágoztok,klarágzotok,left,14.8911,0,1,1,114,1,115,klarágzik / klarágozik,"klarágzik, klarágozni",tek,NA,"János imád klarágozni, ezért sokat klarágzik.",Ti ritkán...,klarágzotok,klarágoztok,cselekszik,-zik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,gicéjnél,gicéjnál,left,4.5814,0,2,2,17,1,126,gicéj,gicéj,nál,é,Ez itt egy gicéj.,Nincs is jobb egy jó...,gicéjnél,gicéjnál,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,vodecnél,vodecnál,left,2.9009,0,3,3,30,1,139,vodec,vodec,nál,e,Ez itt egy vodec.,Nincs is jobb egy jó...,vodecnél,vodecnál,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,brindeznek,brindeznak,left,6.5836,0,4,4,6,1,115,brindez,brindez,nak,e,Ez itt egy brindez.,Elneveztem a kutyámat...,brindeznek,brindeznak,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,nyarcéjnek,nyarcéjnak,right,6.6124,0,5,5,37,1,146,nyarcéj,nyarcéj,nak,é,Ez itt egy nyarcéj.,Elneveztem a kutyámat...,nyarcéjnek,nyarcéjnak,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,lájzotok,lájoztok,left,11.2974,0,6,6,159,1,160,lájzik / lájozik,"lájzik, lájozni",tek,NA,"János imád lájozni, ezért sokat lájzik.",Ti ritkán...,lájzotok,lájoztok,cselekszik,-zik,1,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,brivepedünk,brivepszünk,right,25.5665,0,7,7,113,1,114,brivepszik / brivepedik,"brivepszik, brivepedni",ünk,NA,"János imád brivepedni, ezért sokat brivepszik.",Mi ritkán...,brivepszünk,brivepedünk,cselekszik,-szik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,lűköznek,lűklenek,right,9.8289,0,8,8,136,1,137,lűklik / lűközik,"lűklik, lűközni",nek,NA,"János imád lűközni, ezért sokat lűklik.",Ők ritkán...,lűklenek,lűköznek,cselekszik,-lik,1,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,frivajlom,frivajlok,right,8.5096,0,9,9,78,1,133,frivajlik,frivajlasz,NA,NA,Te bizony sokat frivajlasz.,Én is sokat...,frivajlok,frivajlom,lakik,-lik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,sprozoznak,sprozlanak,right,11.5329,0,10,10,147,1,148,sprozlik / sprozozik,"sprozlik, sprozozni",nek,NA,"János imád sprozozni, ezért sokat sprozlik.",Ők ritkán...,sprozlanak,sprozoznak,cselekszik,-lik,1,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,vurnelnek,vurnelnak,left,6.7516,0,11,11,50,1,159,vurnel,vurnel,nak,e,Ez itt egy vurnel.,Elneveztem a kutyámat...,vurnelnek,vurnelnak,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,bupézben,bupézban,left,5.5743,0,12,12,48,1,157,bupéz,bupéz,ban,é,Ez itt egy bupéz.,Ott vagyunk a...,bupézben,bupézban,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,pribagszok,pribagszom,right,13.9635,0,13,13,76,1,131,pribagszik,pribagszol,NA,NA,Te bizony sokat pribagszol.,Én is sokat...,pribagszok,pribagszom,lakik,-szik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,frálapodtok,frálapszotok,right,7.0363,0,14,14,150,1,151,frálapszik / frálapodik,"frálapszik, frálapodni",tek,NA,"János imád frálapodni, ezért sokat frálapszik.",Ti ritkán...,frálapszotok,frálapodtok,cselekszik,-szik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,spülőrzök,spülőrzöm,left,7.223,0,15,15,69,1,124,spülőrzik,spülőrzöl,NA,NA,Te bizony sokat spülőrzöl.,Én is sokat...,spülőrzök,spülőrzöm,lakik,-zik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,sztritoznak,sztritlanak,left,11.8665,0,16,16,154,1,155,sztritlik / sztritozik,"sztritlik, sztritozni",nek,NA,"János imád sztritozni, ezért sokat sztritlik.",Ők ritkán...,sztritlanak,sztritoznak,cselekszik,-lik,1,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,bihánylom,bihánylok,left,5.2486,0,17,17,89,1,144,bihánylik,bihánylasz,NA,NA,Te bizony sokat bihánylasz.,Én is sokat...,bihánylok,bihánylom,lakik,-lik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,trálaklanak,trálakoznak,left,12.6772,0,18,18,116,1,117,trálaklik / trálakozik,"trálaklik, trálakozni",nek,NA,"János imád trálakozni, ezért sokat trálaklik.",Ők ritkán...,trálaklanak,trálakoznak,cselekszik,-lik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,pazévnál,pazévnél,right,5.9111,0,19,19,36,1,145,pazév,pazév,nál,é,Ez itt egy pazév.,Nincs is jobb egy jó...,pazévnél,pazévnál,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,nyítemban,nyítemben,right,9.7601,0,20,20,41,1,150,nyítem,nyítem,ban,e,Ez itt egy nyítem.,Ott vagyunk a...,nyítemben,nyítemban,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,szihétnek,szihétnak,right,8.1899,0,21,21,4,1,113,szihét,szihét,nak,é,Ez itt egy szihét.,Elneveztem a kutyámat...,szihétnek,szihétnak,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,siladzom,siladzok,left,7.9431,0,22,22,93,1,148,siladzik,siladzol,NA,NA,Te bizony sokat siladzol.,Én is sokat...,siladzok,siladzom,lakik,-zik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,pehégszetek,pehégedtek,left,16.5887,0,23,23,151,1,152,pehégszik / pehégedik,"pehégszik, pehégedni",tek,NA,"János imád pehégedni, ezért sokat pehégszik.",Ti ritkán...,pehégszetek,pehégedtek,cselekszik,-szik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,zödlök,zödlöm,left,5.1056,0,24,24,106,1,161,zödlik,zödlesz,NA,NA,Te bizony sokat zödlesz.,Én is sokat...,zödlök,zödlöm,lakik,-lik,1,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,trájegban,trájegben,right,5.6438,0,25,25,14,1,123,trájeg,trájeg,ban,e,Ez itt egy trájeg.,Ott vagyunk a...,trájegben,trájegban,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,trikoztok,triklotok,right,6.1425,0,26,26,160,1,161,triklik / trikozik,"triklik, trikozni",tek,NA,"János imád trikozni, ezért sokat triklik.",Ti ritkán...,triklotok,trikoztok,cselekszik,-lik,1,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,licegyban,licegyben,right,4.0143,0,27,27,15,1,124,licegy,licegy,ban,e,Ez itt egy licegy.,Ott vagyunk a...,licegyben,licegyban,dzsungel,NA,NA,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,vihepszek,vihepszem,right,4.4206,0,28,28,59,1,114,vihepszik,vihepszel,NA,NA,Te bizony sokat vihepszel.,Én is sokat...,vihepszek,vihepszem,lakik,-szik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,ribegedtek,ribegszetek,right,12.154,0,29,29,141,1,142,ribegszik / ribegedik,"ribegszik, ribegedni",tek,NA,"János imád ribegedni, ezért sokat ribegszik.",Ti ritkán...,ribegszetek,ribegedtek,cselekszik,-szik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,sztrijzom,sztrijzok,left,6.5154,0,30,30,68,1,123,sztrijzik,sztrijzol,NA,NA,Te bizony sokat sztrijzol.,Én is sokat...,sztrijzok,sztrijzom,lakik,-zik,1,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,spülöklöm,spülöklök,left,4.9646,0,31,31,56,1,111,spülöklik,spülöklesz,NA,NA,Te bizony sokat spülöklesz.,Én is sokat...,spülöklök,spülöklöm,lakik,-lik,2,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
,,,,,,,,,,,,,,,,,böjzök,böjzöm,left,5.2043,0,32,32,80,1,135,böjzik,böjzöl,NA,NA,Te bizony sokat böjzöl.,Én is sokat...,böjzök,böjzöm,lakik,-zik,1,PR2032,2001,férfi,nem,2022-04-08_22h58.13.369,hesp_baseline,2021.2.3,Win32,59.9880024
