"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","response_string","choices","esp_response","trial_kind","list_number","esp_match"
"pavlovia","0","1402","0.0-0.0","","","","","","","","",""
"html-button-response","1","365723","0.0-1.0","363803","<p>Kedves Résztvevő! A Budapesti Műszaki és Gazdaságtudományi Egyetem Kognitív Tudományi Tanszékének kutatásában való részvételed kérjük. A kutatásban azt vizsgáljuk, hogy a magyar anyanyelvűek hogyan használnak bizonyos szóalakokat, és hogy milyen képük van arról, hogy mások hogyan használják, hogyan képzik a szavakat. Ez hozzásegít bennünket ahhoz, hogy jobban megértsük, hogyan dolgozza fel és tárolja a nyelvet az emberi agy, és hogyan működnek, hogyan változnak egy adott közösség nyelvi konvenciói.</p><p>A vizsgálat egy rövid számítógépes feladatból fog állni. A kutatásban való részvétel önkéntes, a részvételi szándék bármikor visszavonható. A résztvevők eredményeit név nélkül kezeljük, így nem beazonosíthatók az adatok feldolgozása során. Minden személyes adatot az EU általános adatvédelmi rendeletének (GDPR) megfelelően kezelünk és legfeljebb öt éven belül megsemmisítünk. A vizsgálat jellemzően húsz percet vesz igénybe.</p><p>Kutatásvezető:</p><p>Dr. Rácz Péter, tudományos munkatárs, BME KTT</p><p>e-mail: racz.peter.marton@ttk.bme.hu</p>","0","","","","","",""
"html-button-response","2","399514","0.0-2.0","33284","<p>A kísérletben szavakat fogsz látni. Ezek között lesznek olyanok, amelyeket ismersz, de előfordulhatnak olyanok is, amelyeket nem ismersz, sőt, vannak köztük kitalált szavak is. Minden szónál látni fogsz toldalékolt alakokat. A te feladatod az lesz, hogy minden szóhoz kiválaszd azt a toldalékolt alakot, amely a te számodra ismerősebben, természetesebben hangzik. Rossz válaszok nincsenek, mert van olyan, hogy különböző embereknek más és más szó tűnik jobb választásnak. A választ úgy tudod majd kiválasztani, ha rákattintasz.</p><p>Ebben a szóválasztós játékban egy másik játékossal együtt veszel majd részt. A másik játékos is minden esetben azok közül a lehetőségek közül válogathat, mint te. Kettőtök feladata az, hogy ugyanazt a lehetőséget válasszátok minden esetben. Ahhoz, hogy ez sikerüljön, neked figyelned kell arra, hogy a másik játékos milyen válaszokat ad, és ennek alapján meg kell tippelned, hogyan választ legközelebb. Ha eltalálod, akkor pontot kapsz.</p>","0","","","","","",""
"html-button-response","3","414150","0.0-3.0","14129","<p>Kérjük, olvasd el az alábbi nyilatkozatot, és amennyiben egyetértesz vele, nyomj a Beleegyezés gombra!</p><p>Kijelentem, hogy magyar anyanyelvű személyként önként veszek részt a BME KTT kísérletében. A kutatás céljával és folyamatával kapcsolatban elegendő tájékoztatást kaptam, lehetőségem volt kérdések feltételére, és esetleges kérdéseimre megfelelő válaszokat kaptam. A tájékoztatás alapján elegendő mennyiségű információ áll a rendelkezésemre, hogy eldönthessem, részt kívánok-e venni a kutatásban.</p><p>Tisztában vagyok vele, hogy részvételi szándékomat és adataimat bármikor, indoklás nélkül visszavonhatom.</p><p>Értem és tudomásul veszem, hogy a kutatás tudományos célokat szolgál, és az általam szolgáltatott adatokat a BME kizárólag kutatási célból használja fel. Tudomásul veszem, hogy eredményeimet a többi résztvevő eredményeivel együtt kezelik, így egyéni teljesítményemről visszajelzést, szakvéleményt nem kapok.</p><p>Megértettem, hogy adataim kezelését illetően a BME az EU általános adatvédelmi rendelete (GDPR), a hatályos adatvédelmi törvény és a nemzetközi kutatás-etikai alapelvek szerint jár el. Eredményeim anonim módon kerülnek feldolgozásra, és a kutatás résztvevői az azonosításomra alkalmas adataimat harmadik félnek nem szolgáltatják ki. Engedélyezem a BME számára a jelen kutatásban felvett adataim feldolgozását és tárolását, beleértve azok későbbi kutatásokhoz való felhasználását is. Személyes adataim kezelésével kapcsolatban tájékoztatást kérhetek a kutatás résztvevőitől, az adatkezelés ellen tiltakozhatok, kérhetem személyes adataim helyesbítését, törlését vagy zárolását, valamint jogorvoslatért a Nemzeti Adatvédelmi és Információszabadság Hatósághoz fordulhatok.</p><p>Kijelentem, hogy a kutatásban való részvételem körülményeiről részletes tájékoztatást kaptam, és a feltételeket elfogadom.</p>","0","","","","","",""
"survey-text","4","443427","0.0-4.0","28741","","{""Q0"":""SN238"",""Q1"":"""",""Q2"":""1998"",""Q3"":""15""}","","","","","",""
"html-button-response","5","460250","0.0-5.0","16319","<p>Ebben a játékban szavakat kell toldalékolni.</p> <p>Minden körben mutatunk majd egy példamondatot, amiben lesz egy szó.</p> <p>Alatta jön egy második mondat, ezt a mondatot neked kell majd befejezni, ugyanezzel a szóval.</p> <p>Nem biztos, hogy a szó eleve ismerős lesz számodra!</p> <p>Minden mondathoz adunk két lehetőséget, ezeket balra és jobbra látod majd.</p> <p>A játék kb. negyedóráig-húsz percig tart.</p>","0","","","","","",""
"html-button-response","6","477962","0.0-6.0","17192","<p>Nézzünk egy példát!</p> <p>A példamondat: ""János imád fláramolni, ezért sokat fláramlik. Mi ritkán...""</p><p>Neked ezt a mondatot kell befejezned: ""Ti ritkán...""</p><p>A lehetőségek pedig ezek:</p>","1","","","","","",""
"html-button-response","7","483306","0.0-7.0","4825","<p>Nagyon jó.</p><p>Ezt a játékot nem egyedül fogod játszani, hanem egy másik játékossal.</p><p>Mielőtt továbblépünk, összekapcsolunk titeket egymással.</p><p>Ez igénybe vehet néhány másodpercet, amihez szíves türelmed kérjük.</p>","0","","","","","",""
"html-button-response","8","489064","0.0-8.0","null","<p>Csatlakozás a másik játékoshoz...</p>","null","","","","","",""
"html-button-response","9","491585","0.0-9.0","null","<p> Sikeres kapcsolódás!</p>","null","","","","","",""
"html-button-response","10","502120","0.0-10.0","null","<p>A következőkben ketten játsszátok a szóválasztós játékot.</p><p>A feladatotok az lesz, hogy minden körben <b>ugyanazt</b> a szót válasszátok.</p><p>Minden ilyen egyező válaszért pontot kaptok.</p><p>Próbáld meg kitalálni, mit választ a másik játékos!</p><p>Bármikor választhatsz, a körnek akkor van vége, ha mindketten döntöttetek.</p><p>Sok sikert!</p>","null","","","","","",""
"html-button-response-esp","11","510991","0.0-11.0-0.0","8354","János imád trukodni, ezért sokat trukszik. Ti ritkán...","0","trukodtok","[""trukodtok"",""trukszotok""]","trukszotok","esp trial","1","false"
"html-button-response","12","514522","0.0-11.0-1.0","null","<p>A másik játékos ezt választotta: <b>trukszotok</b>.</p><p>&#10060;</p><p>A válaszaitok <b>nem</b> egyeznek meg.</p>","null","","","","feedback trial","",""
"html-button-response-esp","13","522315","0.0-11.0-0.1","7279","János imád sprebezni, ezért sokat sprebzik. Ők ritkán...","1","sprebeznek","[""sprebzenek"",""sprebeznek""]","sprebzenek","esp trial","1","false"
"html-button-response","14","525834","0.0-11.0-1.1","null","<p>A másik játékos ezt választotta: <b>sprebzenek</b>.</p><p>&#10060;</p><p>A válaszaitok <b>nem</b> egyeznek meg.</p>","null","","","","feedback trial","",""
"html-button-response-esp","15","532710","0.0-11.0-0.2","4391","János imád nivározni, ezért sokat nivárzik. Ti ritkán...","0","nivároztok","[""nivároztok"",""nivárzotok""]","nivároztok","esp trial","1","true"
"html-button-response","16","536225","0.0-11.0-1.2","null","<p>A másik játékos ezt választotta: <b>nivároztok</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","17","543113","0.0-11.0-0.3","5645","János imád dibágozni, ezért sokat dibáglik. Ti ritkán...","0","dibáglotok","[""dibáglotok"",""dibágoztok""]","dibáglotok","esp trial","1","true"
"html-button-response","18","546641","0.0-11.0-1.3","null","<p>A másik játékos ezt választotta: <b>dibáglotok</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","19","553497","0.0-11.0-0.4","6252","János imád spuborozni, ezért sokat spuborzik. Ők ritkán...","1","spuboroznak","[""spuborzanak"",""spuboroznak""]","spuboroznak","esp trial","1","true"
"html-button-response","20","557017","0.0-11.0-1.4","null","<p>A másik játékos ezt választotta: <b>spuboroznak</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","21","563884","0.0-11.0-0.5","4503","János imád hiragozni, ezért sokat hiragzik. Ők ritkán...","0","hiragoznak","[""hiragoznak"",""hiragzanak""]","hiragzanak","esp trial","1","false"
"html-button-response","22","567410","0.0-11.0-1.5","null","<p>A másik játékos ezt választotta: <b>hiragzanak</b>.</p><p>&#10060;</p><p>A válaszaitok <b>nem</b> egyeznek meg.</p>","null","","","","feedback trial","",""
"html-button-response-esp","23","575726","0.0-11.0-0.6","7808","János imád flerékedni, ezért sokat flerékszik. Mi ritkán...","1","flerékszünk","[""flerékedünk"",""flerékszünk""]","flerékszünk","esp trial","1","true"
"html-button-response","24","579254","0.0-11.0-1.6","null","<p>A másik játékos ezt választotta: <b>flerékszünk</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","25","587610","0.0-11.0-0.7","7849","János imád bötőrözni, ezért sokat bötőrzik. Mi ritkán...","1","bötőrzünk","[""bötőrözünk"",""bötőrzünk""]","bötőrzünk","esp trial","1","true"
"html-button-response","26","591131","0.0-11.0-1.7","null","<p>A másik játékos ezt választotta: <b>bötőrzünk</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","27","597992","0.0-11.0-0.8","5354","János imád bügözni, ezért sokat bügzik. Ők ritkán...","1","bügzenek","[""bügöznek"",""bügzenek""]","bügzenek","esp trial","1","true"
"html-button-response","28","601535","0.0-11.0-1.8","null","<p>A másik játékos ezt választotta: <b>bügzenek</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","29","608417","0.0-11.0-0.9","4182","János imád hubonyozni, ezért sokat hubonylik. Ti ritkán...","0","hubonylotok","[""hubonylotok"",""hubonyoztok""]","hubonyoztok","esp trial","1","false"
"html-button-response","30","611943","0.0-11.0-1.9","null","<p>A másik játékos ezt választotta: <b>hubonyoztok</b>.</p><p>&#10060;</p><p>A válaszaitok <b>nem</b> egyeznek meg.</p>","null","","","","feedback trial","",""
"html-button-response-esp","31","618821","0.0-11.0-0.10","6343","János imád prugorozni, ezért sokat prugorzik. Ti ritkán...","0","prugoroztok","[""prugoroztok"",""prugorzotok""]","prugoroztok","esp trial","1","true"
"html-button-response","32","622335","0.0-11.0-1.10","null","<p>A másik játékos ezt választotta: <b>prugoroztok</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","33","629205","0.0-11.0-0.11","5969","János imád brürözni, ezért sokat brürzik. Ők ritkán...","0","brürzenek","[""brürzenek"",""brüröznek""]","brürzenek","esp trial","1","true"
"html-button-response","34","632726","0.0-11.0-1.11","null","<p>A másik játékos ezt választotta: <b>brürzenek</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","35","639596","0.0-11.0-0.12","4239","János imád frorozni, ezért sokat frorlik. Ők ritkán...","1","frorlanak","[""froroznak"",""frorlanak""]","frorlanak","esp trial","1","true"
"html-button-response","36","643123","0.0-11.0-1.12","null","<p>A másik játékos ezt választotta: <b>frorlanak</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","37","651515","0.0-11.0-0.13","7875","János imád kláragodni, ezért sokat kláragszik. Ti ritkán...","1","kláragszotok","[""kláragodtok"",""kláragszotok""]","kláragszotok","esp trial","1","true"
"html-button-response","38","655038","0.0-11.0-1.13","null","<p>A másik játékos ezt választotta: <b>kláragszotok</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
