"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","response_string","choices","esp_response","trial_kind","list_number","esp_match"
"pavlovia","0","801","0.0-0.0","","","","","","","","",""
"html-button-response","1","23085","0.0-1.0","21780","<p>Kedves Résztvevő! A Budapesti Műszaki és Gazdaságtudományi Egyetem Kognitív Tudományi Tanszékének kutatásában való részvételed kérjük. A kutatásban azt vizsgáljuk, hogy a magyar anyanyelvűek hogyan használnak bizonyos szóalakokat, és hogy milyen képük van arról, hogy mások hogyan használják, hogyan képzik a szavakat. Ez hozzásegít bennünket ahhoz, hogy jobban megértsük, hogyan dolgozza fel és tárolja a nyelvet az emberi agy, és hogyan működnek, hogyan változnak egy adott közösség nyelvi konvenciói.</p><p>A vizsgálat egy rövid számítógépes feladatból fog állni. A kutatásban való részvétel önkéntes, a részvételi szándék bármikor visszavonható. A résztvevők eredményeit név nélkül kezeljük, így nem beazonosíthatók az adatok feldolgozása során. Minden személyes adatot az EU általános adatvédelmi rendeletének (GDPR) megfelelően kezelünk és legfeljebb öt éven belül megsemmisítünk. A vizsgálat jellemzően húsz percet vesz igénybe.</p><p>Kutatásvezető:</p><p>Dr. Rácz Péter, tudományos munkatárs, BME KTT</p><p>e-mail: racz.peter.marton@ttk.bme.hu</p>","0","","","","","",""
"html-button-response","2","70260","0.0-2.0","46663","<p>A kísérletben szavakat fogsz látni. Ezek között lesznek olyanok, amelyeket ismersz, de előfordulhatnak olyanok is, amelyeket nem ismersz, sőt, vannak köztük kitalált szavak is. Minden szónál látni fogsz toldalékolt alakokat. A te feladatod az lesz, hogy minden szóhoz kiválaszd azt a toldalékolt alakot, amely a te számodra ismerősebben, természetesebben hangzik. Rossz válaszok nincsenek, mert van olyan, hogy különböző embereknek más és más szó tűnik jobb választásnak. A választ úgy tudod majd kiválasztani, ha rákattintasz.</p><p>Ebben a szóválasztós játékban egy másik játékossal együtt veszel majd részt. A másik játékos is minden esetben azok közül a lehetőségek közül válogathat, mint te. Kettőtök feladata az, hogy ugyanazt a lehetőséget válasszátok minden esetben. Ahhoz, hogy ez sikerüljön, neked figyelned kell arra, hogy a másik játékos milyen válaszokat ad, és ennek alapján meg kell tippelned, hogyan választ legközelebb. Ha eltalálod, akkor pontot kapsz.</p>","0","","","","","",""
"html-button-response","3","96047","0.0-3.0","25280","<p>Kérjük, olvasd el az alábbi nyilatkozatot, és amennyiben egyetértesz vele, nyomj a Beleegyezés gombra!</p><p>Kijelentem, hogy magyar anyanyelvű személyként önként veszek részt a BME KTT kísérletében. A kutatás céljával és folyamatával kapcsolatban elegendő tájékoztatást kaptam, lehetőségem volt kérdések feltételére, és esetleges kérdéseimre megfelelő válaszokat kaptam. A tájékoztatás alapján elegendő mennyiségű információ áll a rendelkezésemre, hogy eldönthessem, részt kívánok-e venni a kutatásban.</p><p>Tisztában vagyok vele, hogy részvételi szándékomat és adataimat bármikor, indoklás nélkül visszavonhatom.</p><p>Értem és tudomásul veszem, hogy a kutatás tudományos célokat szolgál, és az általam szolgáltatott adatokat a BME kizárólag kutatási célból használja fel. Tudomásul veszem, hogy eredményeimet a többi résztvevő eredményeivel együtt kezelik, így egyéni teljesítményemről visszajelzést, szakvéleményt nem kapok.</p><p>Megértettem, hogy adataim kezelését illetően a BME az EU általános adatvédelmi rendelete (GDPR), a hatályos adatvédelmi törvény és a nemzetközi kutatás-etikai alapelvek szerint jár el. Eredményeim anonim módon kerülnek feldolgozásra, és a kutatás résztvevői az azonosításomra alkalmas adataimat harmadik félnek nem szolgáltatják ki. Engedélyezem a BME számára a jelen kutatásban felvett adataim feldolgozását és tárolását, beleértve azok későbbi kutatásokhoz való felhasználását is. Személyes adataim kezelésével kapcsolatban tájékoztatást kérhetek a kutatás résztvevőitől, az adatkezelés ellen tiltakozhatok, kérhetem személyes adataim helyesbítését, törlését vagy zárolását, valamint jogorvoslatért a Nemzeti Adatvédelmi és Információszabadság Hatósághoz fordulhatok.</p><p>Kijelentem, hogy a kutatásban való részvételem körülményeiről részletes tájékoztatást kaptam, és a feltételeket elfogadom.</p>","0","","","","","",""
"survey-text","4","119484","0.0-4.0","22920","","{""Q0"":""W2E2AE"",""Q1"":""férfi"",""Q2"":""2003"",""Q3"":""12,5""}","","","","","",""
"html-button-response","5","144107","0.0-5.0","24118","<p>Ebben a játékban szavakat kell toldalékolni.</p> <p>Minden körben mutatunk majd egy példamondatot, amiben lesz egy szó.</p> <p>Alatta jön egy második mondat, ezt a mondatot neked kell majd befejezni, ugyanezzel a szóval.</p> <p>Nem biztos, hogy a szó eleve ismerős lesz számodra!</p> <p>Minden mondathoz adunk két lehetőséget, ezeket balra és jobbra látod majd.</p> <p>A játék kb. negyedóráig-húsz percig tart.</p>","0","","","","","",""
"html-button-response","6","171032","0.0-6.0","26416","<p>Nézzünk egy példát!</p> <p>A példamondat: ""János imád fláramolni, ezért sokat fláramlik. Mi ritkán...""</p><p>Neked ezt a mondatot kell befejezned: ""Ti ritkán...""</p><p>A lehetőségek pedig ezek:</p>","0","","","","","",""
"html-button-response","7","176420","0.0-7.0","4880","<p>Nagyon jó.</p><p>Ezt a játékot nem egyedül fogod játszani, hanem egy másik játékossal.</p><p>Mielőtt továbblépünk, összekapcsolunk titeket egymással.</p><p>Ez igénybe vehet néhány másodpercet, amihez szíves türelmed kérjük.</p>","0","","","","","",""
"html-button-response","8","182152","0.0-8.0","null","<p>Csatlakozás a másik játékoshoz...</p>","null","","","","","",""
"html-button-response","9","184654","0.0-9.0","null","<p> Sikeres kapcsolódás!</p>","null","","","","","",""
"html-button-response","10","195177","0.0-10.0","null","<p>A következőkben ketten játsszátok a szóválasztós játékot.</p><p>A feladatotok az lesz, hogy minden körben <b>ugyanazt</b> a szót válasszátok.</p><p>Minden ilyen egyező válaszért pontot kaptok.</p><p>Próbáld meg kitalálni, mit választ a másik játékos!</p><p>Bármikor választhatsz, a körnek akkor van vége, ha mindketten döntöttetek.</p><p>Sok sikert!</p>","null","","","","","",""
"html-button-response-esp","11","206704","0.0-11.0-0.0","11022","János imád sűjözni, ezért sokat sűjlik. Mi ritkán...","0","sűjlünk","[""sűjlünk"",""sűjözünk""]","sűjlünk","esp trial","3","true"
"html-button-response","12","210224","0.0-11.0-1.0","null","<p>A másik játékos ezt választotta: <b>sűjlünk</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","13","219770","0.0-11.0-0.1","7855","János imád bresezni, ezért sokat breslik. Ők ritkán...","0","breslenek","[""breslenek"",""breseznek""]","breseznek","esp trial","3","false"
"html-button-response","14","223283","0.0-11.0-1.1","null","<p>A másik játékos ezt választotta: <b>breseznek</b>.</p><p>&#10060;</p><p>A válaszaitok <b>nem</b> egyeznek meg.</p>","null","","","","feedback trial","",""
"html-button-response-esp","15","232826","0.0-11.0-0.2","5531","János imád flugonyozni, ezért sokat flugonylik. Ők ritkán...","1","flugonyoznak","[""flugonylanak"",""flugonyoznak""]","flugonyoznak","esp trial","3","true"
"html-button-response","16","236349","0.0-11.0-1.2","null","<p>A másik játékos ezt választotta: <b>flugonyoznak</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","17","245910","0.0-11.0-0.3","6318","János imád klűmözni, ezért sokat klűmlik. Ti ritkán...","0","klűmöztök","[""klűmöztök"",""klűmlötök""]","klűmöztök","esp trial","3","true"
"html-button-response","18","249422","0.0-11.0-1.3","null","<p>A másik játékos ezt választotta: <b>klűmöztök</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","19","263279","0.0-11.0-0.4","13351","János imád nivározni, ezért sokat nivárzik. Ti ritkán...","1","nivárzotok","[""nivároztok"",""nivárzotok""]","nivároztok","esp trial","3","false"
"html-button-response","20","266793","0.0-11.0-1.4","null","<p>A másik játékos ezt választotta: <b>nivároztok</b>.</p><p>&#10060;</p><p>A válaszaitok <b>nem</b> egyeznek meg.</p>","null","","","","feedback trial","",""
"html-button-response-esp","21","276334","0.0-11.0-0.5","4428","János imád pibegezni, ezért sokat pibegzik. Ők ritkán...","0","pibegeznek","[""pibegeznek"",""pibegzenek""]","pibegeznek","esp trial","3","true"
"html-button-response","22","279855","0.0-11.0-1.5","null","<p>A másik játékos ezt választotta: <b>pibegeznek</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","23","289403","0.0-11.0-0.6","5168","János imád dralágozni, ezért sokat dralágzik. Mi ritkán...","0","dralágozunk","[""dralágozunk"",""dralágzunk""]","dralágzunk","esp trial","3","false"
"html-button-response","24","292924","0.0-11.0-1.6","null","<p>A másik játékos ezt választotta: <b>dralágzunk</b>.</p><p>&#10060;</p><p>A válaszaitok <b>nem</b> egyeznek meg.</p>","null","","","","feedback trial","",""
"html-button-response-esp","25","302461","0.0-11.0-0.7","7217","János imád dibágozni, ezért sokat dibáglik. Ti ritkán...","0","dibágoztok","[""dibágoztok"",""dibáglotok""]","dibágoztok","esp trial","3","true"
"html-button-response","26","305972","0.0-11.0-1.7","null","<p>A másik játékos ezt választotta: <b>dibágoztok</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","27","315525","0.0-11.0-0.8","7168","János imád trilekedni, ezért sokat trilekszik. Ti ritkán...","1","trilekedtek","[""trilekszetek"",""trilekedtek""]","trilekedtek","esp trial","3","true"
"html-button-response","28","319050","0.0-11.0-1.8","null","<p>A másik játékos ezt választotta: <b>trilekedtek</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","29","328596","0.0-11.0-0.9","8146","János imád bügözni, ezért sokat bügzik. Ők ritkán...","1","bügzenek","[""bügöznek"",""bügzenek""]","bügzenek","esp trial","3","true"
"html-button-response","30","332102","0.0-11.0-1.9","null","<p>A másik játékos ezt választotta: <b>bügzenek</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
"html-button-response-esp","31","343659","0.0-11.0-0.10","11047","János imád hiragozni, ezért sokat hiragzik. Ők ritkán...","1","hiragoznak","[""hiragzanak"",""hiragoznak""]","hiragoznak","esp trial","3","true"
"html-button-response","32","347173","0.0-11.0-1.10","null","<p>A másik játékos ezt választotta: <b>hiragoznak</b>.</p><p>&#x2705;</p><p>A te válaszod és a másik játékos válasza <b>megegyeznek</b>.</p>","null","","","","feedback trial","",""
